agency_cd,site_no,Month,Day,Year,Time,Discharge,Qualification
USGS,5082500,5,12,2015,0:00,1980,A
USGS,5082500,5,13,2015,0:00,2350,A
USGS,5082500,5,14,2015,0:00,2980,A
USGS,5082500,5,15,2015,0:00,3500,A
USGS,5082500,5,16,2015,0:00,4400,A
USGS,5082500,5,17,2015,0:00,5490,A
USGS,5082500,5,18,2015,0:00,6240,A
USGS,5082500,5,19,2015,0:00,9200,A
USGS,5082500,5,20,2015,0:00,12300,A
USGS,5082500,5,21,2015,0:00,14200,A
USGS,5082500,5,22,2015,0:00,14600,A
USGS,5082500,5,23,2015,0:00,13300,A
USGS,5082500,5,24,2015,0:00,11600,A
USGS,5082500,5,25,2015,0:00,10300,A
USGS,5082500,5,26,2015,0:00,9330,A
USGS,5082500,5,27,2015,0:00,8850,A
USGS,5082500,5,28,2015,0:00,8600,A
USGS,5082500,5,29,2015,0:00,8430,A
USGS,5082500,5,30,2015,0:00,8770,A
USGS,5082500,5,31,2015,0:00,9950,A
USGS,5082500,6,1,2015,0:00,11000,A
USGS,5082500,6,2,2015,0:00,11700,A
USGS,5082500,6,3,2015,0:00,11900,A
USGS,5082500,6,4,2015,0:00,13000,A
USGS,5082500,6,5,2015,0:00,14300,A
USGS,5082500,6,6,2015,0:00,12900,A
USGS,5082500,6,7,2015,0:00,10900,A
USGS,5082500,6,8,2015,0:00,10400,A
USGS,5082500,6,9,2015,0:00,11300,A
USGS,5082500,6,10,2015,0:00,11300,A
USGS,5082500,6,11,2015,0:00,10600,A
USGS,5082500,6,12,2015,0:00,9920,A
USGS,5082500,6,13,2015,0:00,9260,A
USGS,5082500,6,14,2015,0:00,8770,A
USGS,5082500,6,15,2015,0:00,8240,A
USGS,5082500,6,16,2015,0:00,7840,A
USGS,5082500,6,17,2015,0:00,7450,A
USGS,5082500,6,18,2015,0:00,7060,A
USGS,5082500,6,19,2015,0:00,6850,A
USGS,5082500,6,20,2015,0:00,6430,A
USGS,5082500,6,21,2015,0:00,6160,A
USGS,5082500,6,22,2015,0:00,6180,A
USGS,5082500,6,23,2015,0:00,6500,A
USGS,5082500,6,24,2015,0:00,6840,A
USGS,5082500,6,25,2015,0:00,7490,A
USGS,5082500,6,26,2015,0:00,7720,A
USGS,5082500,6,27,2015,0:00,7330,A
USGS,5082500,6,28,2015,0:00,6920,A
USGS,5082500,6,29,2015,0:00,6510,A
USGS,5082500,6,30,2015,0:00,6290,A
USGS,5082500,7,1,2015,0:00,6270,A
USGS,5082500,7,2,2015,0:00,6260,A
USGS,5082500,7,3,2015,0:00,6230,A
USGS,5082500,7,4,2015,0:00,5990,A
USGS,5082500,7,5,2015,0:00,5850,A
USGS,5082500,7,6,2015,0:00,5600,A
USGS,5082500,7,7,2015,0:00,5610,A
USGS,5082500,7,8,2015,0:00,5210,A
USGS,5082500,7,9,2015,0:00,4920,A
USGS,5082500,7,10,2015,0:00,4680,A
USGS,5082500,7,11,2015,0:00,4490,A
USGS,5082500,7,12,2015,0:00,4350,A
USGS,5082500,7,13,2015,0:00,3940,A
USGS,5082500,7,14,2015,0:00,3710,A
USGS,5082500,7,15,2015,0:00,3950,A
USGS,5082500,7,16,2015,0:00,3850,A
USGS,5082500,7,17,2015,0:00,4180,A
USGS,5082500,7,18,2015,0:00,5190,A
USGS,5082500,7,19,2015,0:00,6630,A
USGS,5082500,7,20,2015,0:00,6850,A
USGS,5082500,7,21,2015,0:00,6290,A
USGS,5082500,7,22,2015,0:00,5690,A
USGS,5082500,7,23,2015,0:00,5150,A
USGS,5082500,7,24,2015,0:00,4960,A
USGS,5082500,7,25,2015,0:00,4860,A
USGS,5082500,7,26,2015,0:00,5210,A
USGS,5082500,7,27,2015,0:00,5430,A
USGS,5082500,7,28,2015,0:00,5430,A
USGS,5082500,7,29,2015,0:00,5040,A
USGS,5082500,7,30,2015,0:00,4700,A
USGS,5082500,7,31,2015,0:00,4390,A
USGS,5082500,8,1,2015,0:00,3950,A
USGS,5082500,8,2,2015,0:00,3560,A
USGS,5082500,8,3,2015,0:00,3370,A
USGS,5082500,8,4,2015,0:00,3180,A
USGS,5082500,8,5,2015,0:00,3120,A
USGS,5082500,8,6,2015,0:00,3000,A
USGS,5082500,8,7,2015,0:00,2780,A
USGS,5082500,8,8,2015,0:00,2740,A
USGS,5082500,8,9,2015,0:00,2810,A
USGS,5082500,8,10,2015,0:00,3000,A
USGS,5082500,8,11,2015,0:00,2940,A
USGS,5082500,8,12,2015,0:00,2650,A
USGS,5082500,8,13,2015,0:00,2350,A
USGS,5082500,8,14,2015,0:00,2120,A
USGS,5082500,8,15,2015,0:00,2040,A
USGS,5082500,8,16,2015,0:00,2010,A
USGS,5082500,8,17,2015,0:00,2020,A
USGS,5082500,8,18,2015,0:00,1940,A
USGS,5082500,8,19,2015,0:00,1920,A
USGS,5082500,8,20,2015,0:00,2050,A
USGS,5082500,8,21,2015,0:00,2140,A
USGS,5082500,8,22,2015,0:00,2570,A
USGS,5082500,8,23,2015,0:00,2980,A
USGS,5082500,8,24,2015,0:00,3040,A
USGS,5082500,8,25,2015,0:00,3120,A
USGS,5082500,8,26,2015,0:00,2980,A
USGS,5082500,8,27,2015,0:00,2850,A
USGS,5082500,8,28,2015,0:00,2610,A
USGS,5082500,8,29,2015,0:00,2390,A
USGS,5082500,8,30,2015,0:00,2180,A
USGS,5082500,8,31,2015,0:00,1800,A
USGS,5082500,9,1,2015,0:00,1660,A
USGS,5082500,9,2,2015,0:00,1540,A
USGS,5082500,9,3,2015,0:00,1500,A
USGS,5082500,9,4,2015,0:00,1480,A
USGS,5082500,9,5,2015,0:00,1500,A
USGS,5082500,9,6,2015,0:00,1510,A
USGS,5082500,9,7,2015,0:00,1490,A
USGS,5082500,9,8,2015,0:00,1500,A
USGS,5082500,9,9,2015,0:00,1580,A
USGS,5082500,9,10,2015,0:00,1560,A
USGS,5082500,9,11,2015,0:00,1580,A
USGS,5082500,9,12,2015,0:00,1680,A
USGS,5082500,9,13,2015,0:00,1730,A
USGS,5082500,9,14,2015,0:00,1730,A
USGS,5082500,9,15,2015,0:00,1700,A
USGS,5082500,9,16,2015,0:00,1540,A
USGS,5082500,9,17,2015,0:00,1540,A
USGS,5082500,9,18,2015,0:00,1500,A
USGS,5082500,9,19,2015,0:00,1520,A
USGS,5082500,9,20,2015,0:00,1460,A
USGS,5082500,9,21,2015,0:00,1470,A
USGS,5082500,9,22,2015,0:00,1490,A
USGS,5082500,9,23,2015,0:00,1470,A
USGS,5082500,9,24,2015,0:00,1530,A
USGS,5082500,9,25,2015,0:00,1590,A
USGS,5082500,9,26,2015,0:00,1800,A
USGS,5082500,9,27,2015,0:00,1780,A
USGS,5082500,9,28,2015,0:00,1660,A
USGS,5082500,9,29,2015,0:00,1560,A
USGS,5082500,9,30,2015,0:00,1530,A
USGS,5082500,10,1,2015,0:00,1500,A
USGS,5082500,10,2,2015,0:00,1500,A
USGS,5082500,10,3,2015,0:00,1460,A
USGS,5082500,10,4,2015,0:00,1470,A
USGS,5082500,10,5,2015,0:00,1450,A
USGS,5082500,10,6,2015,0:00,1440,A
USGS,5082500,10,7,2015,0:00,1450,A
USGS,5082500,10,8,2015,0:00,1450,A
USGS,5082500,10,9,2015,0:00,1480,A
USGS,5082500,10,10,2015,0:00,1450,A
USGS,5082500,10,11,2015,0:00,1430,A
USGS,5082500,10,12,2015,0:00,1440,A
USGS,5082500,10,13,2015,0:00,1480,A
USGS,5082500,10,14,2015,0:00,1460,A
USGS,5082500,10,15,2015,0:00,1420,A
USGS,5082500,10,16,2015,0:00,1410,A
USGS,5082500,10,17,2015,0:00,1430,A
USGS,5082500,10,18,2015,0:00,1450,A
USGS,5082500,10,19,2015,0:00,1420,A
USGS,5082500,10,20,2015,0:00,1410,A
USGS,5082500,10,21,2015,0:00,1410,A
USGS,5082500,10,22,2015,0:00,1460,A
USGS,5082500,10,23,2015,0:00,1540,A
USGS,5082500,10,24,2015,0:00,1580,A
USGS,5082500,10,25,2015,0:00,1620,A
USGS,5082500,10,26,2015,0:00,1700,A
USGS,5082500,10,27,2015,0:00,1760,A
USGS,5082500,10,28,2015,0:00,1620,A
USGS,5082500,10,29,2015,0:00,1630,A
USGS,5082500,10,30,2015,0:00,1730,A
USGS,5082500,10,31,2015,0:00,1740,A
USGS,5082500,11,1,2015,0:00,1770,A
USGS,5082500,11,2,2015,0:00,1790,A
USGS,5082500,11,3,2015,0:00,1770,A
USGS,5082500,11,4,2015,0:00,1750,A
USGS,5082500,11,5,2015,0:00,1830,A
USGS,5082500,11,6,2015,0:00,1830,A
USGS,5082500,11,7,2015,0:00,1860,A
USGS,5082500,11,8,2015,0:00,1920,A
USGS,5082500,11,9,2015,0:00,1910,A
USGS,5082500,11,10,2015,0:00,1880,A
USGS,5082500,11,11,2015,0:00,1850,A
USGS,5082500,11,12,2015,0:00,1820,A
USGS,5082500,11,13,2015,0:00,1830,A
USGS,5082500,11,14,2015,0:00,1800,A
USGS,5082500,11,15,2015,0:00,1780,A
USGS,5082500,11,16,2015,0:00,1750,A
USGS,5082500,11,17,2015,0:00,1730,A
USGS,5082500,11,18,2015,0:00,1730,A
USGS,5082500,11,19,2015,0:00,1680,A:e
USGS,5082500,11,20,2015,0:00,1640,A:e
USGS,5082500,11,21,2015,0:00,1580,A:e
USGS,5082500,11,22,2015,0:00,1460,A
USGS,5082500,11,23,2015,0:00,1430,A
USGS,5082500,11,24,2015,0:00,1710,A
USGS,5082500,11,25,2015,0:00,1880,A
USGS,5082500,11,26,2015,0:00,1650,A:e
USGS,5082500,11,27,2015,0:00,1270,A:e
USGS,5082500,11,28,2015,0:00,1050,A:e
USGS,5082500,11,29,2015,0:00,1040,A:e
USGS,5082500,11,30,2015,0:00,1140,A:e
USGS,5082500,12,1,2015,0:00,1390,A:e
USGS,5082500,12,2,2015,0:00,1580,A:e
USGS,5082500,12,3,2015,0:00,1590,A:e
USGS,5082500,12,4,2015,0:00,1500,A:e
USGS,5082500,12,5,2015,0:00,1490,A:e
USGS,5082500,12,6,2015,0:00,1510,A:e
USGS,5082500,12,7,2015,0:00,1550,A:e
USGS,5082500,12,8,2015,0:00,1580,A:e
USGS,5082500,12,9,2015,0:00,1600,A:e
USGS,5082500,12,10,2015,0:00,1620,A:e
USGS,5082500,12,11,2015,0:00,1610,A:e
USGS,5082500,12,12,2015,0:00,1600,A:e
USGS,5082500,12,13,2015,0:00,1590,A:e
USGS,5082500,12,14,2015,0:00,1580,A:e
USGS,5082500,12,15,2015,0:00,1590,A:e
USGS,5082500,12,16,2015,0:00,1570,A:e
USGS,5082500,12,17,2015,0:00,1500,A:e
USGS,5082500,12,18,2015,0:00,1420,A:e
USGS,5082500,12,19,2015,0:00,1250,A:e
USGS,5082500,12,20,2015,0:00,1180,A:e
USGS,5082500,12,21,2015,0:00,1120,A:e
USGS,5082500,12,22,2015,0:00,1180,A:e
USGS,5082500,12,23,2015,0:00,1250,A:e
USGS,5082500,12,24,2015,0:00,1290,A:e
USGS,5082500,12,25,2015,0:00,1260,A:e
USGS,5082500,12,26,2015,0:00,1280,A:e
USGS,5082500,12,27,2015,0:00,1310,A:e
USGS,5082500,12,28,2015,0:00,1360,A:e
USGS,5082500,12,29,2015,0:00,1330,A:e
USGS,5082500,12,30,2015,0:00,1290,A:e
USGS,5082500,12,31,2015,0:00,1270,A:e
USGS,5082500,1,1,2016,0:00,1260,A:e
USGS,5082500,1,2,2016,0:00,1220,A:e
USGS,5082500,1,3,2016,0:00,1180,A:e
USGS,5082500,1,4,2016,0:00,1160,A:e
USGS,5082500,1,5,2016,0:00,1150,A:e
USGS,5082500,1,6,2016,0:00,1160,A:e
USGS,5082500,1,7,2016,0:00,1210,A:e
USGS,5082500,1,8,2016,0:00,1230,A:e
USGS,5082500,1,9,2016,0:00,1240,A:e
USGS,5082500,1,10,2016,0:00,1230,A:e
USGS,5082500,1,11,2016,0:00,1210,A:e
USGS,5082500,1,12,2016,0:00,1190,A:e
USGS,5082500,1,13,2016,0:00,1210,A:e
USGS,5082500,1,14,2016,0:00,1240,A:e
USGS,5082500,1,15,2016,0:00,1220,A:e
USGS,5082500,1,16,2016,0:00,1170,A:e
USGS,5082500,1,17,2016,0:00,1160,A:e
USGS,5082500,1,18,2016,0:00,1190,A:e
USGS,5082500,1,19,2016,0:00,1200,A:e
USGS,5082500,1,20,2016,0:00,1220,A:e
USGS,5082500,1,21,2016,0:00,1200,A:e
USGS,5082500,1,22,2016,0:00,1190,A:e
USGS,5082500,1,23,2016,0:00,1170,A:e
USGS,5082500,1,24,2016,0:00,1160,A:e
USGS,5082500,1,25,2016,0:00,1170,A:e
USGS,5082500,1,26,2016,0:00,1190,A:e
USGS,5082500,1,27,2016,0:00,1200,A:e
USGS,5082500,1,28,2016,0:00,1200,A:e
USGS,5082500,1,29,2016,0:00,1200,A:e
USGS,5082500,1,30,2016,0:00,1200,A:e
USGS,5082500,1,31,2016,0:00,1200,A:e
USGS,5082500,2,1,2016,0:00,1200,A:e
USGS,5082500,2,2,2016,0:00,1200,A:e
USGS,5082500,2,3,2016,0:00,1200,A:e
USGS,5082500,2,4,2016,0:00,1210,A:e
USGS,5082500,2,5,2016,0:00,1220,A:e
USGS,5082500,2,6,2016,0:00,1240,A:e
USGS,5082500,2,7,2016,0:00,1250,A:e
USGS,5082500,2,8,2016,0:00,1260,A:e
USGS,5082500,2,9,2016,0:00,1260,A:e
USGS,5082500,2,10,2016,0:00,1250,A:e
USGS,5082500,2,11,2016,0:00,1250,A:e
USGS,5082500,2,12,2016,0:00,1240,A:e
USGS,5082500,2,13,2016,0:00,1220,A:e
USGS,5082500,2,14,2016,0:00,1220,A:e
USGS,5082500,2,15,2016,0:00,1210,A:e
USGS,5082500,2,16,2016,0:00,1170,A:e
USGS,5082500,2,17,2016,0:00,1150,A:e
USGS,5082500,2,18,2016,0:00,1140,A:e
USGS,5082500,2,19,2016,0:00,1140,A:e
USGS,5082500,2,20,2016,0:00,1140,A:e
USGS,5082500,2,21,2016,0:00,1140,A:e
USGS,5082500,2,22,2016,0:00,1160,A:e
USGS,5082500,2,23,2016,0:00,1230,A:e
USGS,5082500,2,24,2016,0:00,1320,A:e
USGS,5082500,2,25,2016,0:00,1330,A:e
USGS,5082500,2,26,2016,0:00,1370,A:e
USGS,5082500,2,27,2016,0:00,1450,A:e
USGS,5082500,2,28,2016,0:00,1520,A:e
USGS,5082500,2,29,2016,0:00,1610,A:e
USGS,5082500,3,1,2016,0:00,1720,A:e
USGS,5082500,3,2,2016,0:00,1790,A:e
USGS,5082500,3,3,2016,0:00,1860,A:e
USGS,5082500,3,4,2016,0:00,1850,A:e
USGS,5082500,3,5,2016,0:00,1840,A:e
USGS,5082500,3,6,2016,0:00,1810,A:e
USGS,5082500,3,7,2016,0:00,1750,A:e
USGS,5082500,3,8,2016,0:00,1750,A:e
USGS,5082500,3,9,2016,0:00,1860,A:e
USGS,5082500,3,10,2016,0:00,2040,A:e
USGS,5082500,3,11,2016,0:00,2470,A:e
USGS,5082500,3,12,2016,0:00,2900,A:e
USGS,5082500,3,13,2016,0:00,3600,A:e
USGS,5082500,3,14,2016,0:00,4250,A:e
USGS,5082500,3,15,2016,0:00,5500,A:e
USGS,5082500,3,16,2016,0:00,7550,A:e
USGS,5082500,3,17,2016,0:00,7990,A:e
USGS,5082500,3,18,2016,0:00,7600,A:e
USGS,5082500,3,19,2016,0:00,6470,A:e
USGS,5082500,3,20,2016,0:00,5250,A
USGS,5082500,3,21,2016,0:00,4460,A
USGS,5082500,3,22,2016,0:00,3870,A
USGS,5082500,3,23,2016,0:00,3390,A
USGS,5082500,3,24,2016,0:00,3150,A
USGS,5082500,3,25,2016,0:00,2910,A
USGS,5082500,3,26,2016,0:00,2710,A
USGS,5082500,3,27,2016,0:00,2610,A
USGS,5082500,3,28,2016,0:00,2490,A
USGS,5082500,3,29,2016,0:00,2350,A
USGS,5082500,3,30,2016,0:00,2270,A
USGS,5082500,3,31,2016,0:00,2170,A
USGS,5082500,4,1,2016,0:00,2140,A
USGS,5082500,4,2,2016,0:00,2160,A
USGS,5082500,4,3,2016,0:00,2130,A
USGS,5082500,4,4,2016,0:00,2110,A
USGS,5082500,4,5,2016,0:00,2110,A
USGS,5082500,4,6,2016,0:00,2090,A
USGS,5082500,4,7,2016,0:00,2080,A
USGS,5082500,4,8,2016,0:00,2080,A
USGS,5082500,4,9,2016,0:00,2110,A
USGS,5082500,4,10,2016,0:00,1990,A
USGS,5082500,4,11,2016,0:00,1960,A
USGS,5082500,4,12,2016,0:00,1950,A
USGS,5082500,4,13,2016,0:00,1890,A
USGS,5082500,4,14,2016,0:00,1830,A
USGS,5082500,4,15,2016,0:00,1830,A
USGS,5082500,4,16,2016,0:00,1800,A
USGS,5082500,4,17,2016,0:00,1780,A
USGS,5082500,4,18,2016,0:00,1760,A
USGS,5082500,4,19,2016,0:00,1860,A
USGS,5082500,4,20,2016,0:00,1920,A
USGS,5082500,4,21,2016,0:00,2120,A
USGS,5082500,4,22,2016,0:00,2470,A
USGS,5082500,4,23,2016,0:00,2660,A
USGS,5082500,4,24,2016,0:00,2840,A
USGS,5082500,4,25,2016,0:00,2830,A
USGS,5082500,4,26,2016,0:00,2760,A
USGS,5082500,4,27,2016,0:00,3140,A
USGS,5082500,4,28,2016,0:00,4240,A
USGS,5082500,4,29,2016,0:00,5410,A
USGS,5082500,4,30,2016,0:00,5880,A
USGS,5082500,5,1,2016,0:00,5650,A
USGS,5082500,5,2,2016,0:00,5290,A
USGS,5082500,5,3,2016,0:00,4930,A
USGS,5082500,5,4,2016,0:00,4640,A
USGS,5082500,5,5,2016,0:00,4020,A:e
USGS,5082500,5,6,2016,0:00,3620,A
USGS,5082500,5,7,2016,0:00,3390,A
USGS,5082500,5,8,2016,0:00,3190,A
USGS,5082500,5,9,2016,0:00,3060,A
USGS,5082500,5,10,2016,0:00,2890,A
USGS,5082500,5,11,2016,0:00,2750,A
USGS,5082500,5,12,2016,0:00,2650,A
USGS,5082500,5,13,2016,0:00,2650,A
USGS,5082500,5,14,2016,0:00,2610,A
USGS,5082500,5,15,2016,0:00,2580,A
USGS,5082500,5,16,2016,0:00,2530,A
USGS,5082500,5,17,2016,0:00,2520,A
USGS,5082500,5,18,2016,0:00,2530,A
USGS,5082500,5,19,2016,0:00,2540,A
USGS,5082500,5,20,2016,0:00,2540,A
USGS,5082500,5,21,2016,0:00,2530,A
USGS,5082500,5,22,2016,0:00,2510,A
USGS,5082500,5,23,2016,0:00,2680,A
USGS,5082500,5,24,2016,0:00,2740,A
USGS,5082500,5,25,2016,0:00,2760,A
USGS,5082500,5,26,2016,0:00,2920,A
USGS,5082500,5,27,2016,0:00,2990,A
USGS,5082500,5,28,2016,0:00,3220,A
USGS,5082500,5,29,2016,0:00,3640,A
USGS,5082500,5,30,2016,0:00,4140,A
USGS,5082500,5,31,2016,0:00,4710,A
USGS,5082500,6,1,2016,0:00,5160,A
USGS,5082500,6,2,2016,0:00,5350,A
USGS,5082500,6,3,2016,0:00,5960,A
USGS,5082500,6,4,2016,0:00,6290,A
USGS,5082500,6,5,2016,0:00,6630,A
USGS,5082500,6,6,2016,0:00,8090,A
USGS,5082500,6,7,2016,0:00,8330,A
USGS,5082500,6,8,2016,0:00,7650,A
USGS,5082500,6,9,2016,0:00,6730,A
USGS,5082500,6,10,2016,0:00,5980,A
USGS,5082500,6,11,2016,0:00,5430,A
USGS,5082500,6,12,2016,0:00,4720,A
USGS,5082500,6,13,2016,0:00,4180,A
USGS,5082500,6,14,2016,0:00,4040,A
USGS,5082500,6,15,2016,0:00,4050,A
USGS,5082500,6,16,2016,0:00,4020,A
USGS,5082500,6,17,2016,0:00,3950,A
USGS,5082500,6,18,2016,0:00,3630,A
USGS,5082500,6,19,2016,0:00,3580,A
USGS,5082500,6,20,2016,0:00,3960,A
USGS,5082500,6,21,2016,0:00,4230,A
USGS,5082500,6,22,2016,0:00,4170,A
USGS,5082500,6,23,2016,0:00,4150,A
USGS,5082500,6,24,2016,0:00,4120,A
USGS,5082500,6,25,2016,0:00,3870,A
USGS,5082500,6,26,2016,0:00,3660,A
USGS,5082500,6,27,2016,0:00,3600,A
USGS,5082500,6,28,2016,0:00,3460,A
USGS,5082500,6,29,2016,0:00,3190,A
USGS,5082500,6,30,2016,0:00,2890,A
USGS,5082500,7,1,2016,0:00,2640,A
USGS,5082500,7,2,2016,0:00,2460,A
USGS,5082500,7,3,2016,0:00,2260,A
USGS,5082500,7,4,2016,0:00,2020,A
USGS,5082500,7,5,2016,0:00,1870,A
USGS,5082500,7,6,2016,0:00,1780,A
USGS,5082500,7,7,2016,0:00,1720,A
USGS,5082500,7,8,2016,0:00,1660,A
USGS,5082500,7,9,2016,0:00,1600,A
USGS,5082500,7,10,2016,0:00,1650,A
USGS,5082500,7,11,2016,0:00,1850,A
USGS,5082500,7,12,2016,0:00,2390,A
USGS,5082500,7,13,2016,0:00,3840,A
USGS,5082500,7,14,2016,0:00,5280,A
USGS,5082500,7,15,2016,0:00,6480,A
USGS,5082500,7,16,2016,0:00,7370,A
USGS,5082500,7,17,2016,0:00,7900,A
USGS,5082500,7,18,2016,0:00,7910,A
USGS,5082500,7,19,2016,0:00,7570,A
USGS,5082500,7,20,2016,0:00,7160,A
USGS,5082500,7,21,2016,0:00,6300,A
USGS,5082500,7,22,2016,0:00,5890,A
USGS,5082500,7,23,2016,0:00,5700,A
USGS,5082500,7,24,2016,0:00,5460,A
USGS,5082500,7,25,2016,0:00,4970,A
USGS,5082500,7,26,2016,0:00,4480,A:e
USGS,5082500,7,27,2016,0:00,3970,A:e
USGS,5082500,7,28,2016,0:00,3570,A
USGS,5082500,7,29,2016,0:00,3510,A
USGS,5082500,7,30,2016,0:00,3250,A
USGS,5082500,7,31,2016,0:00,2930,A
USGS,5082500,8,1,2016,0:00,2780,A
USGS,5082500,8,2,2016,0:00,2700,A
USGS,5082500,8,3,2016,0:00,2700,A
USGS,5082500,8,4,2016,0:00,2790,A
USGS,5082500,8,5,2016,0:00,3300,A
USGS,5082500,8,6,2016,0:00,6090,A
USGS,5082500,8,7,2016,0:00,7220,A
USGS,5082500,8,8,2016,0:00,7320,A
USGS,5082500,8,9,2016,0:00,6570,A
USGS,5082500,8,10,2016,0:00,5620,A
USGS,5082500,8,11,2016,0:00,5200,A
USGS,5082500,8,12,2016,0:00,5490,A
USGS,5082500,8,13,2016,0:00,6240,A
USGS,5082500,8,14,2016,0:00,5760,A
USGS,5082500,8,15,2016,0:00,5650,A
USGS,5082500,8,16,2016,0:00,5660,A
USGS,5082500,8,17,2016,0:00,5370,A
USGS,5082500,8,18,2016,0:00,5040,A
USGS,5082500,8,19,2016,0:00,4730,A
USGS,5082500,8,20,2016,0:00,4420,A
USGS,5082500,8,21,2016,0:00,4160,A
USGS,5082500,8,22,2016,0:00,3910,A
USGS,5082500,8,23,2016,0:00,3960,A
USGS,5082500,8,24,2016,0:00,4150,A
USGS,5082500,8,25,2016,0:00,4190,A
USGS,5082500,8,26,2016,0:00,4030,A
USGS,5082500,8,27,2016,0:00,3640,A
USGS,5082500,8,28,2016,0:00,3280,A
USGS,5082500,8,29,2016,0:00,3340,A
USGS,5082500,8,30,2016,0:00,5000,A
USGS,5082500,8,31,2016,0:00,6540,A
USGS,5082500,9,1,2016,0:00,6770,A
USGS,5082500,9,2,2016,0:00,6090,A
USGS,5082500,9,3,2016,0:00,5100,A
USGS,5082500,9,4,2016,0:00,4450,A
USGS,5082500,9,5,2016,0:00,4420,A
USGS,5082500,9,6,2016,0:00,4470,A
USGS,5082500,9,7,2016,0:00,5820,A
USGS,5082500,9,8,2016,0:00,6830,A
USGS,5082500,9,9,2016,0:00,7850,A
USGS,5082500,9,10,2016,0:00,9300,A
USGS,5082500,9,11,2016,0:00,9170,A
USGS,5082500,9,12,2016,0:00,8230,A
USGS,5082500,9,13,2016,0:00,7290,A
USGS,5082500,9,14,2016,0:00,6680,A
USGS,5082500,9,15,2016,0:00,6210,A
USGS,5082500,9,16,2016,0:00,5810,A
USGS,5082500,9,17,2016,0:00,5350,A
USGS,5082500,9,18,2016,0:00,5010,A
USGS,5082500,9,19,2016,0:00,4900,A
USGS,5082500,9,20,2016,0:00,4680,A
USGS,5082500,9,21,2016,0:00,4300,A
USGS,5082500,9,22,2016,0:00,3980,A
USGS,5082500,9,23,2016,0:00,3820,A
USGS,5082500,9,24,2016,0:00,3670,A
USGS,5082500,9,25,2016,0:00,3470,A
USGS,5082500,9,26,2016,0:00,3410,A
USGS,5082500,9,27,2016,0:00,3340,A
USGS,5082500,9,28,2016,0:00,3250,A
USGS,5082500,9,29,2016,0:00,3190,A
USGS,5082500,9,30,2016,0:00,3160,A
USGS,5082500,10,1,2016,0:00,3110,A
USGS,5082500,10,2,2016,0:00,3070,A
USGS,5082500,10,3,2016,0:00,3010,A
USGS,5082500,10,4,2016,0:00,2970,A
USGS,5082500,10,5,2016,0:00,2950,A
USGS,5082500,10,6,2016,0:00,2950,A
USGS,5082500,10,7,2016,0:00,3360,A
USGS,5082500,10,8,2016,0:00,3720,A
USGS,5082500,10,9,2016,0:00,3780,A
USGS,5082500,10,10,2016,0:00,4020,A
USGS,5082500,10,11,2016,0:00,4130,A
USGS,5082500,10,12,2016,0:00,4060,A
USGS,5082500,10,13,2016,0:00,3940,A
USGS,5082500,10,14,2016,0:00,3810,A
USGS,5082500,10,15,2016,0:00,3650,A
USGS,5082500,10,16,2016,0:00,3510,A
USGS,5082500,10,17,2016,0:00,3400,A
USGS,5082500,10,18,2016,0:00,3330,A
USGS,5082500,10,19,2016,0:00,3230,A
USGS,5082500,10,20,2016,0:00,3210,A
USGS,5082500,10,21,2016,0:00,3150,A
USGS,5082500,10,22,2016,0:00,3060,A
USGS,5082500,10,23,2016,0:00,2920,A
USGS,5082500,10,24,2016,0:00,2710,A
USGS,5082500,10,25,2016,0:00,2460,A
USGS,5082500,10,26,2016,0:00,2340,A
USGS,5082500,10,27,2016,0:00,2440,A
USGS,5082500,10,28,2016,0:00,2950,A
USGS,5082500,10,29,2016,0:00,3370,A
USGS,5082500,10,30,2016,0:00,3450,A
USGS,5082500,10,31,2016,0:00,3540,A
USGS,5082500,11,1,2016,0:00,3600,A
USGS,5082500,11,2,2016,0:00,3650,A
USGS,5082500,11,3,2016,0:00,3620,A
USGS,5082500,11,4,2016,0:00,3530,A
USGS,5082500,11,5,2016,0:00,3450,A
USGS,5082500,11,6,2016,0:00,3450,A
USGS,5082500,11,7,2016,0:00,3450,A
USGS,5082500,11,8,2016,0:00,3460,A
USGS,5082500,11,9,2016,0:00,3450,A
USGS,5082500,11,10,2016,0:00,3320,A
USGS,5082500,11,11,2016,0:00,3240,A
USGS,5082500,11,12,2016,0:00,3150,A
USGS,5082500,11,13,2016,0:00,3070,A
USGS,5082500,11,14,2016,0:00,3120,A
USGS,5082500,11,15,2016,0:00,3100,A
USGS,5082500,11,16,2016,0:00,3090,A
USGS,5082500,11,17,2016,0:00,3040,A
USGS,5082500,11,18,2016,0:00,2980,A
USGS,5082500,11,19,2016,0:00,2950,A
USGS,5082500,11,20,2016,0:00,2860,A
USGS,5082500,11,21,2016,0:00,2830,A
USGS,5082500,11,22,2016,0:00,2830,A
USGS,5082500,11,23,2016,0:00,2840,A
USGS,5082500,11,24,2016,0:00,2840,A
USGS,5082500,11,25,2016,0:00,2830,A
USGS,5082500,11,26,2016,0:00,2830,A
USGS,5082500,11,27,2016,0:00,2860,A
USGS,5082500,11,28,2016,0:00,2990,A
USGS,5082500,11,29,2016,0:00,3100,A
USGS,5082500,11,30,2016,0:00,3330,A
USGS,5082500,12,1,2016,0:00,3750,A
USGS,5082500,12,2,2016,0:00,4130,A
