Year,Month,Day,Average of 5 cm,Average of 10 cm,Average of 20 cm,Average of 30 cm,Average of 40 cm,Average of 50 cm,Average of 60 cm,Average of 80 cm,Average of 100 cm,Average of 125 cm,Average of 150 cm,Average of 175 cm,Average of 200 cm,Average of 225 cm
2020,3,1,-0.877791667,-0.788625,-0.706791667,-0.525958333,-0.271375,-0.024791667,0.20675,0.681375,1.177166667,1.786291667,2.413208333,2.977041667,3.554791667,4.05475
2020,3,2,-1.851166667,-1.029416667,-0.691125,-0.467875,-0.245583333,-0.026166667,0.197,0.6635,1.148958333,1.747166667,2.364708333,2.912083333,3.533833333,4.035583333
2020,3,3,-1.160208333,-0.699708333,-0.54475,-0.395875,-0.217666667,-0.014291667,0.202125,0.665125,1.148333333,1.755041667,2.37625,2.937,3.50625,3.998916667
2020,3,4,-1.670208333,-1.002125,-0.669083333,-0.443458333,-0.241333333,-0.040458333,0.17525,0.63125,1.111458333,1.702166667,2.314208333,2.853333333,3.488625,3.996041667
2020,3,5,-0.145916667,-0.376125,-0.432083333,-0.351458333,-0.200833333,-0.016666667,0.193541667,0.646875,1.115541667,1.707083333,2.311708333,2.853416667,3.465291667,3.95325
2020,3,6,-1.062541667,-0.580125,-0.428208333,-0.335333333,-0.208125,-0.0295,0.176083333,0.622041667,1.089125,1.6685,2.269916667,2.791833333,3.448958333,3.945416667
2020,3,7,-0.590875,-0.435666667,-0.374166667,-0.281541667,-0.164916667,0.008916667,0.21575,0.661958333,1.128541667,1.71375,2.319375,2.863125,3.454833333,3.950625
2020,3,8,-1.200625,-0.270916667,-0.299166667,-0.274833333,-0.187416667,-0.025833333,0.177166667,0.616791667,1.07425,1.648916667,2.2455,2.779166667,3.399,3.883375
2020,3,9,-4.33225,-1.801916667,-0.692375,-0.363291667,-0.229833333,-0.070666667,0.128583333,0.563458333,1.012791667,1.579541667,2.169375,2.684625,3.355375,3.841125
2020,3,10,-2.086083333,-1.367541667,-0.818041667,-0.452916667,-0.222958333,-0.044041667,0.16125,0.591666667,1.041625,1.607666667,2.198916667,2.718791667,3.366416667,3.861583333
2020,3,11,-0.824,-0.697833333,-0.549666667,-0.370375,-0.191541667,-0.01125,0.189166667,0.619666667,1.067833333,1.629583333,2.216583333,2.733208333,3.371541667,3.861291667
2020,3,12,-0.607458333,-0.268166667,-0.317875,-0.280375,-0.173666667,-0.006833333,0.191083333,0.62075,1.066458333,1.625541667,2.206416667,2.727,3.343958333,3.82875
2020,3,13,-4.171708333,-1.820916667,-0.694833333,-0.337625,-0.182791667,-0.018875,0.185416667,0.618416667,1.066416667,1.637708333,2.229041667,2.771916667,3.312125,3.7995
2020,3,14,-4.982125,-2.732083333,-1.348208333,-0.618166667,-0.239333333,-0.047666667,0.158083333,0.584791667,1.023875,1.575708333,2.151875,2.657958333,3.292416667,3.780916667
2020,3,15,-2.791125,-2.045125,-1.32925,-0.744958333,-0.288333333,-0.044791667,0.171666667,0.602208333,1.044958333,1.602291667,2.184625,2.710375,3.284416667,3.775291667
2020,3,16,-1.467166667,-1.099541667,-0.822708333,-0.556291667,-0.273916667,-0.048416667,0.165458333,0.596833333,1.0305,1.576833333,2.148625,2.665291667,3.26325,3.739541667
2020,3,17,-1.975666667,-1.462166667,-0.970125,-0.593583333,-0.284291667,-0.067833333,0.1395,0.565291667,0.992458333,1.525,2.090791667,2.58275,3.250958333,3.725958333
2020,3,18,-1.203125,-0.977083333,-0.747291667,-0.518916667,-0.274583333,-0.060875,0.147875,0.578291667,1.011833333,1.556375,2.123875,2.635083333,3.230875,3.707375
2020,3,19,-1.601833333,-1.059166667,-0.705958333,-0.482958333,-0.285416667,-0.094875,0.104708333,0.530625,0.961541667,1.505916667,2.068083333,2.5775,3.178833333,3.650208333
2020,3,20,-2.6655,-1.947708333,-1.242458333,-0.706833333,-0.321166667,-0.105916667,0.102583333,0.526875,0.9525,1.485208333,2.048666667,2.539833333,3.1715,3.634375
2020,3,21,-2.5845,-2.059583333,-1.414083333,-0.852083333,-0.367916667,-0.095083333,0.12225,0.549041667,0.981958333,1.519625,2.086916667,2.588625,3.189625,3.676125
2020,3,22,-1.144625,-1.1775,-0.987166667,-0.684791667,-0.334,-0.06875,0.149083333,0.576375,1.007416667,1.547333333,2.1095,2.60925,3.190791667,3.660291667
2020,3,23,-0.579208333,-0.694166667,-0.692583333,-0.5305,-0.283541667,-0.058833333,0.152333333,0.577916667,1.007166667,1.542166667,2.098875,2.597875,3.168291667,3.637208333
2020,3,24,-0.097,-0.290375,-0.431583333,-0.391833333,-0.232458333,-0.037333333,0.169083333,0.590875,1.023875,1.561166667,2.116166667,2.621041667,3.176541667,3.647791667
2020,3,25,-1.02475,-0.446541667,-0.354291667,-0.315916667,-0.211166667,-0.049916667,0.14825,0.565625,0.996583333,1.537291667,2.093875,2.606791667,3.142583333,3.603625
2020,3,26,-1.306,-0.886291667,-0.551416667,-0.358916667,-0.221125,-0.064625,0.127875,0.53525,0.957708333,1.487958333,2.036875,2.527208333,3.130083333,3.593708333
2020,3,27,0.295625,-0.370541667,-0.382541667,-0.306291667,-0.200125,-0.052041667,0.13975,0.545791667,0.96775,1.495875,2.045333333,2.53825,3.131125,3.586291667
2020,3,28,1.6015,-0.038208333,-0.268833333,-0.276,-0.205541667,-0.0715,0.108333333,0.504625,0.914625,1.424833333,1.964708333,2.441,3.128166667,3.569875
2020,3,29,1.601958333,0.1395,-0.174583333,-0.202833333,-0.147166667,-0.013083333,0.172791667,0.573666667,0.988958333,1.510125,2.070166667,2.557041667,3.151333333,3.595458333
2020,3,30,3.461083333,0.95775,-0.104916667,-0.190291667,-0.155625,-0.023833333,0.158541667,0.554291667,0.973625,1.514041667,2.069666667,2.542083333,3.14175,3.578458333
2020,3,31,4.421666667,1.854875,0.004166667,-0.134791667,-0.114125,0.014,0.198708333,0.604416667,1.043416667,1.59025,2.123916667,2.592166667,3.152333333,3.580708333
2020,4,1,5.727791667,2.931083333,0.099166667,-0.119916667,-0.117375,0.01325,0.20125,0.63725,1.072166667,1.616083333,2.14975,2.623083333,3.137625,3.560166667
2020,4,2,-1.626375,-0.090041667,-0.103291667,-0.17125,-0.149625,-0.021958333,0.169416667,0.603916667,1.027416667,1.5735,2.107833333,2.594,3.060041667,3.482958333
2020,4,3,-1.573666667,-0.19775,-0.140958333,-0.196041667,-0.182375,-0.056125,0.129458333,0.543,0.962166667,1.49125,2.013,2.476666667,3.017416667,3.438541667
2020,4,4,-1.826083333,-0.266333333,-0.149791667,-0.181083333,-0.156916667,-0.031833333,0.152583333,0.56025,0.974,1.492833333,2.016,2.467291667,3.03275,3.465625
2020,4,5,-0.433458333,-0.127083333,-0.116875,-0.159791667,-0.145708333,-0.018458333,0.162375,0.564708333,0.974041667,1.475291667,1.990458333,2.418208333,3.040375,3.46975
2020,4,6,2.91825,0.291,-0.041166667,-0.126,-0.11925,0.010791667,0.19775,0.597416667,1.010083333,1.524541667,2.04975,2.510583333,3.03925,3.4745
2020,4,7,3.597458333,1.88725,0.089208333,-0.067875,-0.07725,0.053833333,0.241541667,0.636416667,1.050583333,1.570625,2.094375,2.575458333,3.031625,3.463333333
2020,4,8,2.554833333,1.459208333,0.121708333,-0.050083333,-0.055833333,0.072208333,0.251291667,0.637958333,1.039958333,1.5485,2.060708333,2.531583333,3.029875,3.469291667
2020,4,9,0.435125,0.405041667,0.017916667,-0.086833333,-0.084541667,0.03925,0.212541667,0.59475,0.99575,1.50675,2.019791667,2.496333333,2.991791667,3.4315
2020,4,10,3.729416667,2.18725,0.306541667,-0.066333333,-0.08725,0.035875,0.200791667,0.575333333,0.966375,1.460291667,1.969625,2.437458333,2.985333333,3.427875
2020,4,11,3.058333333,1.816541667,0.402791667,-0.051083333,-0.076416667,0.050416667,0.215083333,0.588416667,0.980291667,1.474541667,1.985916667,2.461833333,2.965916667,3.409208333
2020,4,12,0.144,0.282041667,0.051083333,-0.082541667,-0.087583333,0.036333333,0.20275,0.573375,0.960833333,1.456791667,1.96375,2.445916667,2.936541667,3.375416667
2020,4,13,-2.674708333,-0.44925,-0.098125,-0.112583333,-0.103416667,0.02,0.184083333,0.556041667,0.938458333,1.429375,1.930791667,2.397208333,2.914916667,3.351583333
2020,4,14,-3.206666667,-0.56,-0.116416667,-0.120416667,-0.108708333,0.02025,0.184291667,0.551583333,0.934833333,1.424625,1.931625,2.402416667,2.902125,3.343083333
2020,4,15,-0.717875,-0.135,-0.027375,-0.07775,-0.081958333,0.04575,0.203916667,0.572666667,0.945333333,1.424208333,1.918833333,2.373791667,2.900125,3.333666667
2020,4,16,2.123083333,1.129666667,0.109166667,-0.056375,-0.068166667,0.057375,0.210166667,0.575375,0.942791667,1.411625,1.896125,2.334083333,2.906958333,3.339833333
2020,4,17,5.176166667,3.248708333,0.606083333,-0.025958333,-0.070291667,0.06225,0.221333333,0.578791667,0.951875,1.422666667,1.914958333,2.366208333,2.905916667,3.340208333
2020,4,18,7.404291667,4.868333333,1.536458333,0.054375,-0.056583333,0.082458333,0.24125,0.597708333,0.968875,1.439583333,1.930958333,2.402666667,2.895875,3.328125
2020,4,19,4.902875,3.253083333,1.12775,0.037041667,-0.048458333,0.107458333,0.277916667,0.643958333,1.001875,1.460125,1.94575,2.3975,2.895125,3.332416667
2020,4,20,4.25075,3.059208333,1.324291667,0.080583333,-0.02175,0.148666667,0.320291667,0.698333333,1.042166667,1.487375,1.960833333,2.430083333,2.888375,3.316291667
2020,4,21,2.28725,1.451541667,0.511875,-0.005666667,-0.042791667,0.165625,0.361166667,0.75675,1.090291667,1.508958333,1.970166667,2.414375,2.872958333,3.305
2020,4,22,9.878041667,6.730291667,2.54075,0.158291667,-0.061166667,0.154625,0.338416667,0.735833333,1.05675,1.442791667,1.878083333,2.282208333,2.852583333,3.274291667
2020,4,23,10.9625,8.370875,3.981458333,0.547958333,0.020375,0.261416667,0.437083333,0.835333333,1.123666667,1.506333333,1.9295,2.343708333,2.867541667,3.292
2020,4,24,12.98154167,9.470041667,4.890916667,1.323958333,0.211958333,0.561291667,0.752625,1.054041667,1.282333333,1.611416667,2.007666667,2.39575,2.890166667,3.302666667
2020,4,25,11.17083333,9.028666667,6.250791667,3.929958333,2.378125,2.08075,1.784958333,1.540333333,1.537041667,1.748333333,2.091958333,2.464458333,2.924,3.329666667
2020,4,26,12.65891667,10.52225,7.914666667,6.075625,4.565833333,3.80625,3.119541667,2.307416667,1.944541667,1.937791667,2.190666667,2.521458333,2.938916667,3.326958333
2020,4,27,13.70158333,11.19479167,9.0075,7.32,5.810458333,4.960208333,4.155125,3.043291667,2.407291667,2.154208333,2.268791667,2.528625,2.942166667,3.310916667
2020,4,28,13.74529167,11.86375,9.78875,8.198833333,6.747333333,5.882833333,5.044083333,3.77,2.957833333,2.478,2.428833333,2.606208333,2.970666667,3.331916667
2020,4,29,12.68275,11.41745833,9.97375,8.686666667,7.396291667,6.567,5.717083333,4.372708333,3.404041667,2.768208333,2.587458333,2.682583333,2.996083333,3.316458333
2020,4,30,13.42408333,11.74975,9.913375,8.705791667,7.628041667,6.926583333,6.185083333,4.8985,3.877833333,3.106125,2.804041667,2.799416667,3.069666667,3.37075
2020,5,1,13.39254167,11.82791667,10.64291667,9.503333333,8.3525,7.565458333,6.781333333,5.43,4.426708333,3.533291667,3.092916667,2.99275,3.126541667,3.392625
2020,5,2,13.064,11.17575,10.34583333,9.453333333,8.5,7.828916667,7.104208333,5.798125,4.717083333,3.769708333,3.261333333,3.088916667,3.196625,3.408833333
2020,5,3,7.477291667,7.559666667,8.111375,8.284875,8.058791667,7.7,7.194875,6.0865,5.057291667,4.07125,3.49875,3.260791667,3.296083333,3.467208333
2020,5,4,6.488625,6.909208333,7.370333333,7.54825,7.479791667,7.299666667,7.002208333,6.249291667,5.44075,4.49,3.836166667,3.469,3.413958333,3.548666667
2020,5,5,8.1065,8.003,7.726291667,7.491875,7.289083333,7.122375,6.912916667,6.334916667,5.726291667,4.874166667,4.170416667,3.683166667,3.525791667,3.595041667
2020,5,6,11.95120833,10.22404167,8.721166667,7.840125,7.275125,6.986416667,6.706833333,6.139541667,5.510208333,4.74175,4.128916667,3.73375,3.606875,3.641208333
2020,5,7,7.159958333,7.337916667,7.922875,7.943333333,7.614208333,7.285375,6.9145,6.22625,5.600958333,4.879208333,4.305041667,3.921291667,3.741458333,3.748583333
2020,5,8,7.726916667,7.57375,7.14375,7.095875,7.051166667,6.952375,6.761666667,6.249458333,5.64925,4.934458333,4.3725,3.978,3.821458333,3.799291667
2020,5,9,4.425666667,5.405416667,6.59275,7.025333333,7.038041667,6.904375,6.706916667,6.248083333,5.749916667,5.090958333,4.545958333,4.158,3.9325,3.89325
2020,5,10,6.882958333,6.0665,6.065916667,6.218708333,6.381666667,6.439041667,6.424083333,6.167041667,5.736958333,5.1315,4.610625,4.232791667,4.016041667,3.950208333
2020,5,11,5.894083333,5.637708333,5.738708333,5.957833333,6.124208333,6.179916667,6.182708333,6.029916667,5.718166667,5.198875,4.715583333,4.338708333,4.115416667,4.038416667
2020,5,12,8.921291667,7.880166667,6.767583333,6.253083333,6.054833333,6.010958333,5.976291667,5.844416667,5.604875,5.167958333,4.729416667,4.354291667,4.186666667,4.093166667
2020,5,13,7.240541667,7.319166667,7.469875,7.263333333,6.843958333,6.555541667,6.280541667,5.914375,5.636583333,5.253916667,4.869083333,4.545583333,4.298708333,4.20925
2020,5,14,11.3195,10.118,8.770916667,7.778041667,7.090791667,6.767791667,6.480125,6.030166667,5.660666667,5.240958333,4.87175,4.567375,4.345583333,4.240583333
2020,5,15,14.56,12.50270833,10.026125,8.6135,7.679625,7.232291667,6.800333333,6.186083333,5.724791667,5.254,4.87625,4.56225,4.406,4.296416667
2020,5,16,15.30270833,13.67258333,11.82791667,10.26291667,8.882083333,8.135083333,7.439458333,6.529541667,5.945416667,5.400208333,5.000416667,4.692916667,4.489791667,4.386916667
2020,5,17,17.717625,15.03979167,12.80083333,11.14958333,9.725416667,8.91875,8.11325,6.932375,6.147833333,5.474,5.032125,4.723666667,4.52275,4.41125
2020,5,18,18.58033333,15.32791667,13.44791667,11.95458333,10.52708333,9.667916667,8.783333333,7.433875,6.488083333,5.650833333,5.124708333,4.779791667,4.591833333,4.482125
2020,5,19,18.97408333,15.59375,13.71958333,12.335,11.02375,10.21208333,9.34,7.920833333,6.8535,5.872958333,5.253083333,4.866416667,4.650208333,4.529666667
2020,5,20,18.07416667,15.92333333,14.3375,12.96333333,11.58833333,10.73583333,9.83,8.355416667,7.21575,6.135,5.428041667,4.996666667,4.716291667,4.583166667
2020,5,21,18.72083333,16.21208333,14.61875,13.28333333,11.96791667,11.14708333,10.25458333,8.761666667,7.562875,6.38525,5.59275,5.099791667,4.799416667,4.654708333
2020,5,22,19.33416667,16.77541667,15.06083333,13.64958333,12.3125,11.49333333,10.60625,9.100833333,7.873375,6.628666667,5.760791667,5.215166667,4.877166667,4.704208333
2020,5,23,21.0275,18.12083333,15.91916667,14.23041667,12.74666667,11.88125,10.96541667,9.43,8.174583333,6.874583333,5.950916667,5.365708333,4.96575,4.764583333
2020,5,24,18.57833333,17.37375,16.1275,14.78125,13.34416667,12.42875,11.44541667,9.814583333,8.510833333,7.152541667,6.172958333,5.535333333,5.079083333,4.85275
2020,5,25,19.01083333,17.35958333,15.90458333,14.70958333,13.48166667,12.67041667,11.75666667,10.13916667,8.774583333,7.339375,6.29125,5.587375,5.169416667,4.908875
2020,5,26,19.64416667,18.16041667,16.41708333,15.01541667,13.69833333,12.87958333,11.98541667,10.41625,9.060833333,7.594666667,6.491625,5.746875,5.270625,4.976375
2020,5,27,21.83875,18.69,16.83041667,15.38458333,14.0175,13.18208333,12.28041667,10.70541667,9.37125,7.87125,6.73175,5.943375,5.395916667,5.07575
2020,5,28,15.19916667,14.395,14.83041667,14.64791667,13.95458333,13.31416667,12.52333333,11.00291667,9.67375,8.139333333,6.962833333,6.141208333,5.533666667,5.181625
2020,5,29,14.37566667,13.60666667,13.37458333,13.25291667,12.99458333,12.69583333,12.22708333,11.05958333,9.853333333,8.33375,7.135125,6.275541667,5.650875,5.267625
2020,5,30,15.57595833,14.59533333,13.60208333,13.0675,12.60333333,12.28833333,11.87541667,10.92583333,9.894166667,8.4825,7.296833333,6.412166667,5.760125,5.346333333
2020,5,31,19.64708333,16.14416667,14.32208333,13.42416667,12.69916667,12.27416667,11.79625,10.84291667,9.89,8.572916667,7.422375,6.51625,5.891833333,5.461666667
2020,6,1,26.73958333,21.62916667,17.78375,15.36833333,13.61166667,12.78333333,12.02708333,10.87583333,9.903333333,8.63875,7.537291667,6.655916667,5.987333333,5.526333333
2020,6,2,23.065,19.95,17.92541667,16.33958333,14.73916667,13.76708333,12.77583333,11.23708333,10.08583333,8.764583333,7.687666667,6.809708333,6.121125,5.644625
2020,6,3,22.43291667,19.36416667,17.61041667,16.27083333,14.9575,14.1325,13.2325,11.66958333,10.40583333,8.9625,7.863375,6.990041667,6.24425,5.757083333
2020,6,4,22.37666667,19.56125,17.78666667,16.49875,15.21625,14.40291667,13.51208333,11.95625,10.65625,9.14125,7.990208333,7.097791667,6.349666667,5.838666667
2020,6,5,19.68583333,18.37291667,17.22833333,16.26333333,15.2125,14.49916667,13.6875,12.18333333,10.87208333,9.307916667,8.108,7.187041667,6.438291667,5.911916667
2020,6,6,15.99754167,15.96333333,15.905,15.59708333,14.97333333,14.43458333,13.75416667,12.37833333,11.10791667,9.53875,8.309166667,7.360041667,6.565375,6.037208333
2020,6,7,23.98333333,20.88416667,17.73416667,16.00541667,14.81458333,14.22375,13.59583333,12.37958333,11.19875,9.654583333,8.406416667,7.435125,6.642916667,6.0835
2020,6,8,24.63,22.89416667,20.33833333,18.15291667,16.1925,15.13208333,14.12625,12.59208333,11.365,9.844583333,8.58125,7.594666667,6.772166667,6.197625
2020,6,9,16.99958333,18.02666667,18.8225,18.30375,17.06208333,16.07,14.96541667,13.115,11.67958333,10.06958333,8.78375,7.779375,6.908791667,6.308291667
2020,6,10,17.6075,16.74833333,16.43791667,16.27916667,15.93541667,15.52458333,14.89416667,13.41,11.96875,10.25666667,8.910416667,7.869125,7.01125,6.389458333
2020,6,11,18.65208333,17.78458333,16.7725,16.10666667,15.49916667,15.0825,14.55958333,13.385,12.14666667,10.49,9.120416667,8.048833333,7.15375,6.519958333
2020,6,12,19.59958333,18.85416667,17.21458333,16.28333333,15.48416667,14.99333333,14.43875,13.30916667,12.17541667,10.61375,9.2725,8.188291667,7.266083333,6.60825
2020,6,13,21.12041667,19.925,17.85291667,16.6825,15.69708333,15.11166667,14.485,13.31333333,12.20458333,10.70416667,9.4,8.3145,7.387708333,6.718375
2020,6,14,22.60833333,20.82,18.57291667,17.25291667,16.06791667,15.37208333,14.65416667,13.38583333,12.25708333,10.77625,9.492916667,8.40875,7.497791667,6.813458333
2020,6,15,25.70916667,22.91041667,19.93083333,18.09625,16.57625,15.74291667,14.91375,13.5275,12.3575,10.87166667,9.605,8.547083333,7.595833333,6.897041667
2020,6,16,27.07458333,23.99708333,20.8225,18.93541667,17.2675,16.31458333,15.35208333,13.77125,12.50041667,10.96708333,9.694166667,8.6275,7.710458333,7.008375
2020,6,17,28.46666667,25.42583333,21.97833333,19.86958333,17.99,16.92291667,15.85,14.10458333,12.725,11.11125,9.814583333,8.75375,7.808416667,7.096208333
2020,6,18,21.8425,21.42125,21.13,20.03291667,18.54875,17.52125,16.41333333,14.52875,13.02416667,11.29791667,9.952083333,8.895833333,7.895791667,7.171583333
2020,6,19,19.23958333,19.0975,18.90791667,18.56416667,17.93833333,17.34208333,16.54958333,14.88166667,13.35333333,11.52041667,10.1075,8.9975,8.019833333,7.287833333
2020,6,20,16.78708333,17.50708333,17.93583333,17.85125,17.38916667,16.92791667,16.30708333,14.93958333,13.555,11.74583333,10.28125,9.132083333,8.13375,7.39025
2020,6,21,18.94583333,18.65083333,17.95416667,17.37791667,16.85791667,16.48791667,16.01,14.88083333,13.65166667,11.93,10.47208333,9.294166667,8.24375,7.472583333
2020,6,22,16.53416667,17.18166667,17.30708333,17.11125,16.68416667,16.30541667,15.83208333,14.77833333,13.66125,12.05208333,10.62458333,9.429166667,8.376666667,7.587208333
2020,6,23,20.41166667,19.55666667,17.91666667,17.0425,16.38875,16.00958333,15.56958333,14.60875,13.56666667,12.04666667,10.66125,9.466666667,8.469166667,7.656583333
2020,6,24,22.95791667,21.675,19.31708333,17.88916667,16.77375,16.18541667,15.5975,14.54541667,13.53208333,12.085,10.75041667,9.5775,8.585416667,7.763375
2020,6,25,19.64583333,19.5575,19.16791667,18.43625,17.425,16.72458333,15.98583333,14.715,13.62375,12.19083333,10.89333333,9.759583333,8.695833333,7.876708333
2020,6,26,23.5225,22.07541667,19.96291667,18.55958333,17.42416667,16.78458333,16.10083333,14.84541667,13.7,12.21416667,10.92291667,9.7925,8.777083333,7.946166667
2020,6,27,25.82041667,23.89208333,21.09416667,19.38708333,17.97083333,17.18041667,16.38541667,15.02333333,13.84625,12.335,11.035,9.906666667,8.894583333,8.067875
2020,6,28,27.48875,25.75625,22.67666667,20.61875,18.83541667,17.83875,16.86041667,15.28125,14.00791667,12.44875,11.13708333,10.02583333,8.97625,8.14875
2020,6,29,28.56541667,26.98041667,23.72416667,21.58375,19.65541667,18.5375,17.41666667,15.61,14.18583333,12.52833333,11.17416667,10.05375,9.037083333,8.2025
2020,6,30,26.29083333,25.66458333,23.9925,22.26125,20.39291667,19.22875,18.03875,16.07625,14.53,12.74916667,11.34625,10.21041667,9.136666667,8.30125
2020,7,1,26.15583333,24.68041667,22.8775,21.77541667,20.82416667,20.095,19.24583333,17.65125,16.1425,14.1675,12.64041667,11.24625,9.825,8.545
2020,7,2,28.76125,26.97416667,24.48291667,22.63,21.04708333,20.05041667,19.04166667,17.1675,15.28625,13.46291667,11.8425,10.60083333,9.495,8.595
2020,7,3,29.71041667,28.06791667,25.64458333,23.61708333,21.73416667,20.51125,19.33166667,17.24208333,15.30875,13.48625,11.85791667,10.63583333,9.536666667,8.65625
2020,7,4,27.70666667,26.74208333,25.20208333,23.76708333,22.28416667,21.25916667,20.255,18.06208333,16.20208333,14.18041667,12.52666667,11.02208333,9.771666667,8.760416667
2020,7,5,27.39458333,26.11291667,25.07833333,23.7175,22.18291667,21.10958333,20.02708333,17.93875,15.84458333,13.92333333,12.19791667,10.91416667,9.790416667,8.868333333
2020,7,6,25.35,24.88291667,24.22041667,23.32208333,22.17833333,21.25375,20.23958333,18.15416667,16.16041667,14.11833333,12.3525,11.00208333,9.865416667,8.93125
2020,7,7,26.78416667,25.70333333,24.08333333,22.91875,21.83125,21.04333333,20.16708333,18.29666667,16.38041667,14.32,12.52458333,11.135,9.981666667,9.037916667
2020,7,8,26.22791667,25.43708333,24.20416667,23.1875,22.14375,21.37916667,20.58666667,18.74916667,17.07458333,14.99458333,13.21083333,11.56875,10.21875,9.154583333
2020,7,9,23.07333333,22.98458333,23.19875,22.75083333,21.93583333,21.21791667,20.38291667,18.66,16.9025,14.8825,13.06791667,11.60083333,10.29166667,9.275833333
2020,7,10,24.06666667,23.36958333,22.4575,21.84041667,21.23083333,20.73208333,20.08208333,18.62333333,16.985,14.97666667,13.16541667,11.66708333,10.40125,9.3725
2020,7,11,23.99041667,23.68958333,22.80916667,22.00208333,21.14916667,20.54916667,19.86916667,18.49666667,17.03541667,15.10708333,13.31916667,11.81666667,10.52458333,9.47
2020,7,12,25.16583333,24.05375,22.84208333,21.94208333,21.09708333,20.5225,19.85791667,18.48,17.0775,15.22666667,13.47916667,11.98416667,10.67,9.6125
2020,7,13,23.22125,23.22958333,22.96625,22.27333333,21.34833333,20.67833333,19.93583333,18.50958333,17.13291667,15.33583333,13.62708333,12.16666667,10.78833333,9.714166667
2020,7,14,22.4175,21.81833333,21.86958333,21.55416667,21.00416667,20.51375,19.8875,18.54083333,17.17666667,15.39708333,13.71458333,12.25291667,10.91125,9.815416667
2020,7,15,23.04916667,21.38833333,21.06166667,20.80125,20.42958333,20.08875,19.61541667,18.48125,17.23208333,15.485,13.82541667,12.37333333,11.04291667,9.947083333
2020,7,16,23.98208333,22.84416667,21.645,20.93208333,20.28416667,19.85541667,19.36291667,18.30375,17.16166667,15.50416667,13.89041667,12.46416667,11.13625,10.03
2020,7,17,22.42416667,22.24041667,21.6825,21.1125,20.39541667,19.90875,19.37333333,18.29416667,17.1725,15.5775,14.01791667,12.6025,11.29041667,10.19125
2020,7,18,23.50041667,22.77958333,21.81875,21.11666667,20.45458333,19.97875,19.42666667,18.31,17.19041667,15.64625,14.12958333,12.72875,11.38208333,10.26833333
2020,7,19,21.82166667,21.39875,21.18125,20.87208333,20.36125,19.91958333,19.39125,18.28708333,17.17333333,15.65541667,14.14791667,12.77625,11.48041667,10.36708333
2020,7,20,21.12125,21.31791667,20.8475,20.46666667,20.02541667,19.68125,19.25291667,18.275,17.20958333,15.73041667,14.25291667,12.89958333,11.60916667,10.50708333
2020,7,21,19.42791667,20.51666667,20.64958333,20.42416667,19.985,19.6075,19.15375,18.19166667,17.16625,15.75291667,14.30875,12.98625,11.69083333,10.58
2020,7,22,22.67833333,22.0775,20.80041667,20.14,19.66416667,19.36833333,19.00208333,18.13791667,17.16125,15.78708333,14.38083333,13.08416667,11.79375,10.69791667
2020,7,23,23.72458333,22.87125,21.73,20.8575,20.03833333,19.54291667,19.03791667,18.09416667,17.16166667,15.82333333,14.44916667,13.17333333,11.89333333,10.80541667
2020,7,24,28.57958333,26.40958333,23.7825,22.05375,20.66125,19.92875,19.23666667,18.1025,17.10791667,15.76458333,14.4225,13.16083333,11.95541667,10.87
2020,7,25,29.30041667,27.61416667,25.23083333,23.39375,21.72041667,20.75375,19.81791667,18.34833333,17.19375,15.78666667,14.45625,13.21666667,12.02375,10.94166667
2020,7,26,24.26416667,24.28875,24.08333333,23.42333333,22.31666667,21.45541667,20.5025,18.82958333,17.48458333,15.94291667,14.57791667,13.3525,12.11541667,11.04083333
2020,7,27,23.23458333,23.06458333,22.52375,22.16208333,21.6175,21.12791667,20.48416667,19.07416667,17.7225,16.075,14.64375,13.38833333,12.19458333,11.1225
2020,7,28,23.19541667,22.78916667,22.065,21.64083333,21.12583333,20.71208333,20.19583333,19.02541667,17.80916667,16.18291667,14.71791667,13.43125,12.25791667,11.18833333
2020,7,29,23.54416667,23.39125,22.16083333,21.51541667,20.91208333,20.49791667,20.01083333,18.94958333,17.83375,16.26,14.81125,13.5075,12.33833333,11.27166667
2020,7,30,24.74666667,24.2,22.7325,21.85041667,21.02916667,20.51875,19.97083333,18.88916667,17.82125,16.31125,14.90291667,13.62041667,12.40708333,11.335
2020,7,31,22.81875,22.74625,22.44333333,21.95125,21.23666667,20.7025,20.11166667,18.96458333,17.89125,16.4125,15.02916667,13.76,12.5,11.43166667
2020,8,1,22.09625,22.02375,21.75125,21.51125,21.0325,20.61208333,20.10166667,19.01083333,17.93708333,16.45458333,15.07958333,13.82166667,12.57625,11.50125
2020,8,2,20.365,21.00541667,20.84208333,20.78041667,20.54333333,20.27416667,19.8975,18.96041667,17.94541667,16.48916667,15.12458333,13.87166667,12.64666667,11.57708333
2020,8,3,21.63625,21.915,20.83375,20.45708333,20.13791667,19.90166667,19.5925,18.7925,17.87,16.47041667,15.11791667,13.85958333,12.70833333,11.63208333
2020,8,4,21.26958333,21.55458333,20.82916667,20.53208333,20.15375,19.86041667,19.5125,18.73208333,17.88125,16.57041667,15.26208333,14.05083333,12.80791667,11.74375
2020,8,5,16.051,17.8,19.886,20.51,20.268,19.893,19.476,18.676,17.844,16.559,15.276,17.72363636,12.875,11.828
2020,8,6,,,,,,,,,,,,43.35,53.34,
