"","month","day","year","avg.temp","penman.pet","rainfall","discharge","snow.depth"
"1384",7,15,2007,17.88,1.397,15.748,"6000",0
"1385",7,16,2007,19.895,3.683,0.254,"5740",0
"1386",7,17,2007,21.23,4.775,0,"5550",0
"1387",7,18,2007,21.16,5.664,0,"5310",0
"1388",7,19,2007,18.14,6.223,0,"4940",0
"1389",7,20,2007,17.765,6.553,0,"4560",0
"1390",7,21,2007,20.81,6.375,0,"4230",0
"1391",7,22,2007,27.295,4.648,0,"3910",0
"1392",7,23,2007,25.9,5.766,0,"3640",0
"1393",7,24,2007,26.985,5.867,2.54,"3580",0
"1394",7,25,2007,27.98,6.68,0,"3470",0
"1395",7,26,2007,21.745,4.369,3.302,"3190",0
"1396",7,27,2007,19.545,5.131,0,"2940",0
"1397",7,28,2007,20.135,5.69,0,"2750",0
"1398",7,29,2007,22.865,6.934,0,"2650",0
"1399",7,30,2007,24.345,6.833,0,"2550",0
"1400",7,31,2007,26.235,7.29,0,"2480",0
"1401",8,1,2007,20.275,6.147,16.51,"2420",0
"1402",8,2,2007,19.645,7.036,0,"2310",0
"1403",8,3,2007,18.56,4.674,0,"2110",0
"1404",8,4,2007,20.475,4.674,0,"1980",0
"1405",8,5,2007,22.25,4.394,0,"1770",0
"1406",8,6,2007,17.645,2.718,0,"1580",0
"1407",8,7,2007,21.8,5.791,0,"1510",0
"1408",8,8,2007,19.71,2.057,4.826,"1530",0
"1409",8,9,2007,22.07,5.41,0,"1550",0
"1410",8,10,2007,23.71,3.48,4.826,"1530",0
"1411",8,11,2007,20.38,6.172,0.762,"1530",0
"1412",8,12,2007,15.47,3.962,0,"1540",0
"1413",8,13,2007,17.4,1.803,3.302,"1480",0
"1414",8,14,2007,18.405,2.997,0,"1410",0
"1415",8,15,2007,18.795,5.613,0,"1340",0
"1416",8,16,2007,14.25,5.563,0,"1270",0
"1417",8,17,2007,13.407,4.013,0,"1210",0
"1418",8,18,2007,15.18,3.962,0,"1160",0
"1419",8,19,2007,16.54,2.87,0,"1130",0
"1420",8,20,2007,16.575,1.143,0.254,"1120",0
"1421",8,21,2007,21.525,3.988,0,"1120",0
"1422",8,22,2007,20.01,7.239,0,"1130",0
"1423",8,23,2007,16.055,3.429,0,"1130",0
"1424",8,24,2007,15.085,2.896,0,"1130",0
"1425",8,25,2007,15.136,4.648,0,"1140",0
"1426",8,26,2007,21.77,6.807,35.56,"1170",0
"1427",8,27,2007,16.2,1.448,0.508,"1260",0
"1428",8,28,2007,14.705,1.651,0.254,"1240",0
"1429",8,29,2007,15.405,4.877,0,"1180",0
"1430",8,30,2007,17.79,5.791,3.556,"1200",0
"1431",8,31,2007,21.685,3.861,0,"1290",0
"1432",9,1,2007,24.63,5.156,0,"1230",0
"1433",9,2,2007,18.895,4.572,0,"1120",0
"1434",9,3,2007,21.675,5.486,0,"1060",0
"1435",9,4,2007,20.42,4.902,0,"996",0
"1436",9,5,2007,23.655,5.74,12.954,"949",0
"1437",9,6,2007,16.7,1.753,0.254,"945",0
"1438",9,7,2007,14.27,3.835,0,"933",0
"1439",9,8,2007,8.375,0.483,7.366,"979",0
"1440",9,9,2007,10.183,3.124,0.254,"978",0
"1441",9,10,2007,13.98,3.988,0.254,"939",0
"1442",9,11,2007,7.528,4.013,0,"969",0
"1443",9,12,2007,10.086,4.851,0,"1090",0
"1444",9,13,2007,9.567,3.581,0,"996",0
"1445",9,14,2007,6.947,3.2,0,"953",0
"1446",9,15,2007,10.949,4.648,0,"934",0
"1447",9,16,2007,15.303,5.08,0,"919",0
"1448",9,17,2007,16.64,0.991,0,"884",0
"1449",9,18,2007,12.99,1.321,0,"842",0
"1450",9,19,2007,13.33,3.632,0,"809",0
"1451",9,20,2007,13.035,0.559,4.318,"805",0
"1452",9,21,2007,13.925,3.073,0,"807",0
"1453",9,22,2007,14.906,5.461,0,"845",0
"1454",9,23,2007,24.275,7.62,0,"880",0
"1455",9,24,2007,16.78,1.448,1.524,"985",0
"1456",9,25,2007,10.644,2.083,0,"1030",0
"1457",9,26,2007,12.549,2.057,0,"967",0
"1458",9,27,2007,10.712,3.404,0,"970",0
"1459",9,28,2007,10.642,4.42,0,"1040",0
"1460",9,29,2007,21.795,6.629,0,"1030",0
"1461",9,30,2007,13.682,3.708,0,"983",0
"1462",10,1,2007,10.599,3.683,0,"984",0
"1463",10,2,2007,13.408,3.581,0.254,"988",0
"1464",10,3,2007,14.574,5.004,0,"1090",0
"1465",10,4,2007,13.86,2.692,0,"1100",0
"1466",10,5,2007,11.06,1.676,1.27,"1040",0
"1467",10,6,2007,15.97,1.499,0.762,"996",0
"1468",10,7,2007,9.825,0.66,11.938,"997",0
"1469",10,8,2007,7.209,0.483,25.654,"988",0
"1470",10,9,2007,7.241,1.676,0.254,"979",0
"1471",10,10,2007,4.705,0.889,0,"1000",0
"1472",10,11,2007,6.064,0.635,0,"1090",0
"1473",10,12,2007,9.477,1.067,0,"1170",0
"1474",10,13,2007,10.493,1.041,0,"1180",0
"1475",10,14,2007,8.639,1.168,0,"1250",0
"1476",10,15,2007,8.314,2.286,0,"1300",0
"1477",10,16,2007,8.21,0.356,0.508,"1280",0
"1478",10,17,2007,11.59,0.559,0.254,"1250",0
"1479",10,18,2007,10.83,0.254,32.258,"1330",0
"1480",10,19,2007,8.866,1.524,2.286,"1480",0
"1481",10,20,2007,9.968,1.753,0,"1530",0
"1482",10,21,2007,7.298,1.168,0,"1730",0
"1483",10,22,2007,7.322,2.261,0,"2140",0
"1484",10,23,2007,7.523,3.302,0,"2420",0
"1485",10,24,2007,7.039,2.845,0,"2500",0
"1486",10,25,2007,13.159,4.597,0,"2410",0
"1487",10,26,2007,4.836,1.854,0,"2300",0
"1488",10,27,2007,1.617,1.6,0,"2230",0
"1489",10,28,2007,5.435,2.718,0,"2150",0
"1490",10,29,2007,8.067,2.743,0,"2080",0
"1491",10,30,2007,11.198,3.124,1.524,"2110",0
"1492",10,31,2007,2.967,3.023,0,"2200",0
"1493",11,1,2007,4.419,3.226,NA,"2160",0
"1494",11,2,2007,4.544,3.429,NA,"2010",0
"1495",11,3,2007,2.243,1.829,NA,"1870",0
"1496",11,4,2007,1.614,0.686,NA,"1810",0
"1497",11,5,2007,0.094,1.448,NA,"1910",0
"1498",11,6,2007,-3.702,0.457,NA,"1760",0
"1499",11,7,2007,0.522,1.295,NA,"1680",0
"1500",11,8,2007,-0.416,0.61,NA,"1660",0
"1501",11,9,2007,1.221,0.559,NA,"1620",0
"1502",11,10,2007,5.012,1.676,NA,"1660",0
"1503",11,11,2007,6.764,3.15,NA,"1730",0
"1504",11,12,2007,7.688,4.14,NA,"1690",0
"1505",11,13,2007,10.934,5.156,NA,"1580",0
"1506",11,14,2007,3.498,2.515,NA,"1520",0
"1507",11,15,2007,-2.139,1.27,NA,"1590",0
"1508",11,16,2007,1.691,2.159,NA,"1570",0
"1509",11,17,2007,-1.166,1.321,NA,"1500",0
"1510",11,18,2007,0.319,1.372,NA,"1450",0
"1511",11,19,2007,4.552,1.803,NA,"1430",0
"1512",11,20,2007,-1.722,0.914,NA,"1420",0
"1513",11,21,2007,-6.555,0.711,NA,"1350",0
"1514",11,22,2007,-6.921,0.66,NA,"1180",0
"1515",11,23,2007,-4.751,0.457,NA,"988",0
"1516",11,24,2007,-0.502,1.549,NA,"1010",6
"1517",11,25,2007,0.634,1.676,NA,"996",0
"1518",11,26,2007,-10.413,1.321,NA,"974",0
"1519",11,27,2007,-17.94,0.483,NA,"924",13
"1520",11,28,2007,-13.005,0.483,NA,"864",11
"1521",11,29,2007,-16.505,0.686,NA,"839",15
"1522",11,30,2007,-15.075,0.762,NA,"843",12
"1523",12,1,2007,-9.29,0.229,NA,"868",9
"1524",12,2,2007,-16.32,0.66,NA,"935",130
"1525",12,3,2007,-17.55,0.483,NA,"955",132
"1526",12,4,2007,-11.305,0.356,NA,"957",197
"1527",12,5,2007,-21.335,0.305,NA,"985",241
"1528",12,6,2007,-14.325,0.432,NA,"945",229
"1529",12,7,2007,-20.755,0.432,NA,"942",236
"1530",12,8,2007,-25.035,0.178,NA,"941",227
"1531",12,9,2007,-24.375,0.254,NA,"948",222
"1532",12,10,2007,-15.545,0.305,NA,"965",217
"1533",12,11,2007,-15.75,0.305,NA,"985",253
"1534",12,12,2007,-10.653,0.66,NA,"995",246
"1535",12,13,2007,-10.982,2.21,NA,"994",240
"1536",12,14,2007,-20.295,0.356,NA,"990",237
"1537",12,15,2007,-13.015,0.381,NA,"990",233
"1538",12,16,2007,-16.09,0.33,NA,"990",230
"1539",12,17,2007,-11.246,0.229,NA,"990",229
"1540",12,18,2007,-12.387,0.203,NA,"1000",225
"1541",12,19,2007,-11.676,0.356,NA,"1010",223
"1542",12,20,2007,-7.709,0.305,NA,"1020",220
"1543",12,21,2007,-7.464,0.203,NA,"1020",218
"1544",12,22,2007,-11.538,0.762,NA,"1020",216
"1545",12,23,2007,-14.31,0.381,NA,"1020",240
"1546",12,24,2007,-11.486,0.61,NA,"1030",237
"1547",12,25,2007,-4.613,0.33,NA,"1030",234
"1548",12,26,2007,-9.15,0.178,NA,"1030",231
"1549",12,27,2007,-8.855,0.127,NA,"1030",231
"1550",12,28,2007,-8.541,0.025,NA,"1020",228
"1551",12,29,2007,-8.76,0.152,NA,"1010",228
"1552",12,30,2007,-8.976,0.152,NA,"995",226
"1553",12,31,2007,-13.285,0.533,NA,"990",226
"1554",1,1,2008,-18.055,0.406,NA,"980",231
"1555",1,2,2008,-16.51,0.483,NA,"982",228
"1556",1,3,2008,-7.289,0.61,NA,"990",226
"1557",1,4,2008,-8.42,0.279,NA,"1030",223
"1558",1,5,2008,-6.212,0.787,NA,"1050",220
"1559",1,6,2008,-0.729,0.483,NA,"1050",217
"1560",1,7,2008,-4.241,0.279,NA,"1050",213
"1561",1,8,2008,-9.333,0.33,NA,"1040",212
"1562",1,9,2008,-10.743,0.152,NA,"1030",210
"1563",1,10,2008,-9.98,0.102,NA,"1020",209
"1564",1,11,2008,-9.63,0.076,NA,"1030",215
"1565",1,12,2008,-11.98,0.203,NA,"1010",220
"1566",1,13,2008,-15.375,0.686,NA,"1000",220
"1567",1,14,2008,-22.665,0.254,NA,"990",224
"1568",1,15,2008,-15.275,0.94,NA,"980",222
"1569",1,16,2008,-16.122,1.016,NA,"975",222
"1570",1,17,2008,-18.99,0.61,NA,"970",227
"1571",1,18,2008,-23.19,0.406,NA,"930",229
"1572",1,19,2008,-25.58,0.229,NA,"920",226
"1573",1,20,2008,-24.495,0.254,NA,"910",223
"1574",1,21,2008,-19.65,0.406,NA,"900",221
"1575",1,22,2008,-17.985,0.635,NA,"890",220
"1576",1,23,2008,-23.84,0.254,NA,"880",219
"1577",1,24,2008,-20.535,0.508,NA,"875",217
"1578",1,25,2008,-16.185,0.406,NA,"865",215
"1579",1,26,2008,-14.695,0.457,NA,"860",214
"1580",1,27,2008,-8.797,0.889,NA,"870",212
"1581",1,28,2008,-9.768,0.686,NA,"865",210
"1582",1,29,2008,-22.04,0.635,NA,"855",211
"1583",1,30,2008,-27.3,0.254,NA,"845",217
"1584",1,31,2008,-17.48,0.813,NA,"830",215
"1585",2,1,2008,-10.693,0.813,NA,"822",212
"1586",2,2,2008,-19.04,0.356,NA,"818",210
"1587",2,3,2008,-12.429,0.508,NA,"817",209
"1588",2,4,2008,-9.236,0.559,NA,"816",208
"1589",2,5,2008,-20.225,0.406,NA,"815",249
"1590",2,6,2008,-18.665,0.711,NA,"811",252
"1591",2,7,2008,-11.007,0.737,NA,"810",249
"1592",2,8,2008,-8.855,0.406,NA,"810",246
"1593",2,9,2008,-16.291,1.295,NA,"805",247
"1594",2,10,2008,-27.725,0.229,NA,"785",276
"1595",2,11,2008,-21.995,0.457,NA,"780",273
"1596",2,12,2008,-13.055,0.737,NA,"775",275
"1597",2,13,2008,-17.87,0.356,NA,"770",280
"1598",2,14,2008,-24.69,0.279,NA,"765",302
"1599",2,15,2008,-19.195,0.559,NA,"768",298
"1600",2,16,2008,-5.554,1.194,NA,"775",295
"1601",2,17,2008,-10.252,1.676,NA,"780",294
"1602",2,18,2008,-22.535,0.406,NA,"760",297
"1603",2,19,2008,-27.39,0.279,NA,"740",294
"1604",2,20,2008,-29.535,0.178,NA,"745",291
"1605",2,21,2008,-19.545,0.787,NA,"760",289
"1606",2,22,2008,-13.451,0.533,NA,"775",286
"1607",2,23,2008,-12.515,0.635,NA,"785",285
"1608",2,24,2008,-9.054,0.838,NA,"770",282
"1609",2,25,2008,-9.894,1.016,NA,"750",280
"1610",2,26,2008,-9.527,0.711,NA,"765",276
"1611",2,27,2008,-8.876,0.914,NA,"770",277
"1612",2,28,2008,-5.64,0.838,NA,"770",276
"1613",2,29,2008,-8.361,1.93,NA,"770",312
"1614",3,1,2008,-9.799,1.549,NA,"772",306
"1615",3,2,2008,-8.068,1.626,NA,"771",299
"1616",3,3,2008,-16.235,0.838,NA,"760",299
"1617",3,4,2008,-9.316,1.219,NA,"750",295
"1618",3,5,2008,-16.53,0.711,NA,"730",301
"1619",3,6,2008,-23.925,0.279,NA,"715",297
"1620",3,7,2008,-21.385,0.686,NA,"700",294
"1621",3,8,2008,-10.42,0.914,NA,"690",227
"1622",3,9,2008,-14.35,0.686,NA,"695",265
"1623",3,10,2008,-6.932,1.88,NA,"700",262
"1624",3,11,2008,-0.613,1.651,NA,"710",257
"1625",3,12,2008,0.243,1.372,NA,"720",251
"1626",3,13,2008,0.912,1.803,NA,"730",224
"1627",3,14,2008,-5.576,1.524,NA,"740",196
"1628",3,15,2008,-9.707,1.168,NA,"775",196
"1629",3,16,2008,-7.556,1.854,NA,"810",195
"1630",3,17,2008,0.187,1.219,NA,"875",193
"1631",3,18,2008,2.563,2.134,NA,"970",180
"1632",3,19,2008,-1.941,2.007,NA,"1040",157
"1633",3,20,2008,-2.865,1.727,NA,"1140",156
"1634",3,21,2008,-0.879,0.864,NA,"1230",154
"1635",3,22,2008,-4.242,1.143,NA,"1320",172
"1636",3,23,2008,-7.559,1.727,NA,"1420",185
"1637",3,24,2008,-3.247,2.362,NA,"1500",184
"1638",3,25,2008,1.016,2.235,NA,"1680",180
"1639",3,26,2008,-2.274,1.778,NA,"1830",177
"1640",3,27,2008,-3.751,1.778,NA,"1980",176
"1641",3,28,2008,0.032,2.362,NA,"2140",174
"1642",3,29,2008,2.368,1.803,NA,"2260",162
"1643",3,30,2008,1.702,2.134,NA,"2450",98
"1644",3,31,2008,0.225,2.159,NA,"2690",70
"1645",4,1,2008,-0.138,2.921,0,"2960",63
"1646",4,2,2008,5.006,3.277,0,"3380",61
"1647",4,3,2008,5.569,3.886,0,"3750",20
"1648",4,4,2008,7.219,3.302,0,"4770",0
"1649",4,5,2008,0.848,2.972,0,"5400",0
"1650",4,6,2008,-0.167,2.921,0,"6150",2
"1651",4,7,2008,2.247,4.293,0,"7200",0
"1652",4,8,2008,3.616,2.845,0,"8500",0
"1653",4,9,2008,3.949,2.438,0,"10000",0
"1654",4,10,2008,4.507,3.454,0,"12500",0
"1655",4,11,2008,2.152,3.327,5.842,"11700",0
"1656",4,12,2008,3.657,5.029,0,"11000",0
"1657",4,13,2008,3.714,3.988,0,"10400",0
"1658",4,14,2008,7.026,5.436,0,"9030",0
"1659",4,15,2008,12.289,6.502,0,"8540",0
"1660",4,16,2008,8.557,5.207,0,"8340",0
"1661",4,17,2008,7.017,4.928,0,"8380",0
"1662",4,18,2008,9.072,5.563,0,"8220",0
"1663",4,19,2008,8.942,6.045,0,"7800",0
"1664",4,20,2008,9.592,4.521,0,"7070",0
"1665",4,21,2008,5.137,2.438,5.08,"6470",0
"1666",4,22,2008,6.036,3.962,0,"5970",0
"1667",4,23,2008,4.475,4.267,0,"5520",0
"1668",4,24,2008,4.407,2.007,1.016,"5180",0
"1669",4,25,2008,-0.63,1.372,0,"4850",0
"1670",4,26,2008,-0.119,2.642,1.524,"4790",58
"1671",4,27,2008,2.121,5.105,0,"5000",108
"1672",4,28,2008,2.104,4.597,0,"5290",33
"1673",4,29,2008,7.264,7.239,0,"5370",3
"1674",4,30,2008,7.847,4.75,0,"5400",0
"1675",5,1,2008,12.122,6.553,0,"5580",0
"1676",5,2,2008,7.444,8.433,0,"6290",0
"1677",5,3,2008,6.963,8.204,0,"7230",0
"1678",5,4,2008,9.129,7.417,0,"7880",0
"1679",5,5,2008,6.609,4.47,0,"8330",0
"1680",5,6,2008,11.687,5.029,0.762,"8740",0
"1681",5,7,2008,7.198,5.893,0,"9000",0
"1682",5,8,2008,6.081,3.937,0,"8710",0
"1683",5,9,2008,8.969,4.394,0,"7820",0
"1684",5,10,2008,5.227,5.105,2.794,"6920",0
"1685",5,11,2008,7.294,6.934,0,"6300",0
"1686",5,12,2008,9.564,4.166,5.334,"5820",0
"1687",5,13,2008,7.319,2.261,0,"5490",0
"1688",5,14,2008,11.092,6.274,0,"5200",0
"1689",5,15,2008,13.226,6.35,0,"4980",0
"1690",5,16,2008,17.063,9.804,0,"4780",0
"1691",5,17,2008,13.596,10.185,0,"4620",0
"1692",5,18,2008,9.462,6.985,0,"4490",0
"1693",5,19,2008,9.477,3.708,0,"4400",0
"1694",5,20,2008,8.974,7.747,0,"4160",0
"1695",5,21,2008,9.514,7.417,0,"3910",0
"1696",5,22,2008,12.952,8.712,0,"3710",0
"1697",5,23,2008,15.61,10.312,0,"3520",0
"1698",5,24,2008,15.661,10.262,0.254,"3380",0
"1699",5,25,2008,17.315,8.839,0.508,"3210",0
"1700",5,26,2008,9.671,4.445,0.254,"3030",0
"1701",5,27,2008,8.73,5.817,0,"2900",0
"1702",5,28,2008,13.211,7.62,0,"2800",0
"1703",5,29,2008,16.65,3.327,12.192,"2740",0
"1704",5,30,2008,16.56,2.718,0.254,"2630",0
"1705",5,31,2008,17.745,5.715,0.254,"2560",0
"1706",6,1,2008,19.835,8.611,0,"2610",0
"1707",6,2,2008,16.525,9.017,0,"2790",0
"1708",6,3,2008,11.885,2.235,8.382,"3120",0
"1709",6,4,2008,14.935,3.353,0,"3080",0
"1710",6,5,2008,13.52,3.15,4.826,"3070",0
"1711",6,6,2008,14.755,2.794,19.05,"3330",0
"1712",6,7,2008,17.475,9.093,0,"3950",0
"1713",6,8,2008,16.425,5.791,1.524,"6660",0
"1714",6,9,2008,14.515,2.515,5.334,"9360",0
"1715",6,10,2008,12.37,2.616,2.032,"10500",0
"1716",6,11,2008,11.595,2.057,21.336,"11000",0
"1717",6,12,2008,15.25,6.426,1.524,"11600",0
"1718",6,13,2008,16.155,7.112,0,"13700",0
"1719",6,14,2008,18.665,8.204,1.524,"16000",0
"1720",6,15,2008,12.405,3.15,1.016,"17300",0
"1721",6,16,2008,15.975,7.29,0,"17700",0
"1722",6,17,2008,18.505,7.137,0,"16600",0
"1723",6,18,2008,19.355,7.671,0.254,"15100",0
"1724",6,19,2008,20.575,7.976,0,"13500",0
"1725",6,20,2008,19.48,9.55,0,"11700",0
"1726",6,21,2008,19.41,8.306,0,"10100",0
"1727",6,22,2008,18.62,7.849,0,"8620",0
"1728",6,23,2008,19.36,7.671,0,"7620",0
"1729",6,24,2008,22.205,8.636,0,"6920",0
"1730",6,25,2008,22.65,9.195,0,"6370",0
"1731",6,26,2008,21.265,6.248,4.826,"5810",0
"1732",6,27,2008,19.385,5.69,0.254,"5340",0
"1733",6,28,2008,16.595,3.226,5.08,"5180",0
"1734",6,29,2008,19.75,7.214,0,"5360",0
"1735",6,30,2008,21.21,8.585,0,"5400",0
"1736",7,1,2008,25.045,9.042,0,"5310",0
"1737",7,2,2008,16.01,7.214,0,"5260",0
"1738",7,3,2008,15.57,6.223,0,"4900",0
"1739",7,4,2008,20.15,8.23,0,"4280",0
"1740",7,5,2008,22.1,7.214,0,"3800",0
"1741",7,6,2008,22.155,7.468,0,"3600",0
"1742",7,7,2008,17.39,2.032,22.352,"3430",0
"1743",7,8,2008,17.015,6.629,0,"3190",0
"1744",7,9,2008,19.45,6.274,0.254,"3010",0
"1745",7,10,2008,21.145,5.74,2.54,"3030",0
"1746",7,11,2008,24.11,8.179,0,"3080",0
"1747",7,12,2008,18.355,6.452,1.524,"3060",0
"1748",7,13,2008,20.41,8.433,0,"2900",0
"1749",7,14,2008,22.435,6.985,0,"2810",0
"1750",7,15,2008,19.21,5.182,0.254,"2810",0
"1751",7,16,2008,19.395,3.581,1.524,"2960",0
"1752",7,17,2008,18.255,3.15,0,"2990",0
"1753",7,18,2008,18.865,5.994,0,"2850",0
"1754",7,19,2008,17.62,1.854,6.35,"2770",0
"1755",7,20,2008,21.555,5.334,1.016,"2640",0
"1756",7,21,2008,20.325,5.715,0,"2650",0
"1757",7,22,2008,19.685,6.325,0,"2830",0
"1758",7,23,2008,19.8,3.226,8.636,"2650",0
"1759",7,24,2008,24.545,6.706,0,"2330",0
"1760",7,25,2008,20.61,7.239,0,"2110",0
"1761",7,26,2008,20.865,6.807,0,"1990",0
"1762",7,27,2008,20.84,6.071,0,"1930",0
"1763",7,28,2008,20.035,3.708,41.148,"1870",0
"1764",7,29,2008,21.5,6.985,5.588,"2040",0
"1765",7,30,2008,20.54,5.105,0,"2160",0
"1766",7,31,2008,20.895,5.563,0,"3090",0
"1767",8,1,2008,18.725,5.817,0,"3080",0
"1768",8,2,2008,19.665,2.794,1.016,"2710",0
"1769",8,3,2008,21.78,4.064,0.254,"2370",0
"1770",8,4,2008,19.2,3.302,4.572,"2060",0
"1771",8,5,2008,19.69,5.588,2.54,"1780",0
"1772",8,6,2008,20.095,5.994,0,"1570",0
"1773",8,7,2008,19.22,5.537,0,"1450",0
"1774",8,8,2008,17.18,2.642,0,"1350",0
"1775",8,9,2008,20.435,5.563,0,"1290",0
"1776",8,10,2008,18.97,4.648,0,"1260",0
"1777",8,11,2008,18.35,1.118,51.308,"1350",0
"1778",8,12,2008,22.01,3.658,4.826,"1480",0
"1779",8,13,2008,20.665,4.953,0,"1480",0
"1780",8,14,2008,20.99,4.674,0,"1860",0
"1781",8,15,2008,20.78,5.283,0,"2890",0
"1782",8,16,2008,22.88,5.766,0,"4250",0
"1783",8,17,2008,24.33,7.391,0,"5150",0
"1784",8,18,2008,21.9,6.198,0,"5350",0
"1785",8,19,2008,21.13,5.613,0,"4830",0
"1786",8,20,2008,22.93,7.493,0,"4010",0
"1787",8,21,2008,24.18,7.341,0,"3290",0
"1788",8,22,2008,19.645,4.928,0,"2760",0
"1789",8,23,2008,14.855,6.553,0,"2400",0
"1790",8,24,2008,13.876,4.572,0,"2120",0
"1791",8,25,2008,18.085,6.248,0,"1870",0
"1792",8,26,2008,20.265,7.518,8.382,"1560",0
"1793",8,27,2008,15.975,3.861,2.54,"1300",0
"1794",8,28,2008,15.535,4.42,0.508,"1130",0
"1795",8,29,2008,18.51,5.74,0,"996",0
"1796",8,30,2008,19.175,7.899,0,"931",0
"1797",8,31,2008,26.24,8.28,0,"884",0
"1798",9,1,2008,22.9,4.928,25.4,"876",0
"1799",9,2,2008,12.52,2.769,6.604,"996",0
"1800",9,3,2008,12.759,3.81,0,"1090",0
"1801",9,4,2008,10.808,1.041,4.826,"1500",0
"1802",9,5,2008,13.98,1.422,2.286,"2260",0
"1803",9,6,2008,13.434,3.759,0,"2320",0
"1804",9,7,2008,11.639,3.556,0,"2550",0
"1805",9,8,2008,10.268,2.337,0,"2610",0
"1806",9,9,2008,11.714,4.064,0,"2360",0
"1807",9,10,2008,15.605,2.896,12.7,"2020",0
"1808",9,11,2008,16.57,1.854,1.016,"1760",0
"1809",9,12,2008,16.87,4.14,0,"2380",0
"1810",9,13,2008,14.805,0.762,14.478,"5870",0
"1811",9,14,2008,11.639,3.15,4.318,"7860",0
"1812",9,15,2008,15.101,4.191,0,"8050",0
"1813",9,16,2008,17.095,5.055,0,"7180",0
"1814",9,17,2008,14.768,3.912,0,"5920",0
"1815",9,18,2008,20.33,5.766,0,"4690",0
"1816",9,19,2008,19.235,5.08,0,"3740",0
"1817",9,20,2008,13.34,3.861,0,"3070",0
"1818",9,21,2008,17.99,5.74,1.016,"2610",0
"1819",9,22,2008,20.64,2.946,9.906,"2300",0
"1820",9,23,2008,16.505,2.794,13.97,"2020",0
"1821",9,24,2008,14.415,4.191,0.254,"1830",0
"1822",9,25,2008,16.72,2.946,0,"1700",0
"1823",9,26,2008,14.415,1.397,0.254,"1560",0
"1824",9,27,2008,10.791,3.277,0,"1450",0
"1825",9,28,2008,12.893,2.794,0,"1360",0
"1826",9,29,2008,7.587,1.626,0,"1280",0
"1827",9,30,2008,9.673,2.616,0,"1270",0
"1828",10,1,2008,8.917,2.184,0,"1530",0
"1829",10,2,2008,12.785,3.429,0,"1750",0
"1830",10,3,2008,8.466,2.972,0,"1710",0
"1831",10,4,2008,11.564,5.131,0,"1530",0
"1832",10,5,2008,12.12,2.362,20.574,"1370",0
"1833",10,6,2008,14.585,0.66,26.162,"1380",0
"1834",10,7,2008,11.686,2.337,0,"1290",0
"1835",10,8,2008,12.68,4.699,0,"1330",0
"1836",10,9,2008,9.948,4.394,0,"1690",0
"1837",10,10,2008,6.106,0.61,5.334,"2370",0
"1838",10,11,2008,6.892,0.279,8.382,"2690",0
"1839",10,12,2008,12.782,0.711,29.464,"3080",0
"1840",10,13,2008,5.89,1.727,1.524,"5470",0
"1841",10,14,2008,7.234,2.362,0,"11500",0
"1842",10,15,2008,7.615,3.048,0,"16100",0
"1843",10,16,2008,6.692,1.549,0,"17800",0
"1844",10,17,2008,8.172,1.245,0,"18200",0
"1845",10,18,2008,11.604,3.327,0,"18500",0
"1846",10,19,2008,8.407,1.829,0,"18500",0
"1847",10,20,2008,4.515,1.676,0,"18200",0
"1848",10,21,2008,4.792,2.388,1.778,"17500",0
"1849",10,22,2008,5.85,0.152,2.54,"16100",0
"1850",10,23,2008,7.776,1.118,0.254,"13400",0
"1851",10,24,2008,5.482,0.686,0,"10000",0
"1852",10,25,2008,8.288,4.089,0,"7770",0
"1853",10,26,2008,3.739,1.905,2.286,"6910",0
"1854",10,27,2008,0.299,1.93,0,"7070",0
"1855",10,28,2008,5.176,2.667,0,"7630",0
"1856",10,29,2008,6.098,2.515,0,"8290",0
"1857",10,30,2008,12.661,4.267,0,"8850",0
"1858",10,31,2008,5.246,1.295,0,"8970",0
"1859",11,1,2008,6.652,2.616,NA,"8380",0
"1860",11,2,2008,10.793,1.88,NA,"7420",0
"1861",11,3,2008,11.683,3.073,NA,"6490",0
"1862",11,4,2008,10.614,1.524,NA,"5840",0
"1863",11,5,2008,9.82,0.152,NA,"5440",0
"1864",11,6,2008,4.891,0.178,NA,"5300",0
"1865",11,7,2008,0.155,0.254,NA,"5390",0
"1866",11,8,2008,-4.122,0.61,NA,"6950",0
"1867",11,9,2008,-5.559,0.762,NA,"10300",2
"1868",11,10,2008,-7.054,0.203,NA,"12000",0
"1869",11,11,2008,-4.326,0.356,NA,"12100",0
"1870",11,12,2008,0.667,0.102,NA,"11400",0
"1871",11,13,2008,2.623,0.381,NA,"10000",0
"1872",11,14,2008,-0.755,0.508,NA,"8900",0
"1873",11,15,2008,-4.064,0.483,NA,"8320",0
"1874",11,16,2008,-2.764,0.381,NA,"7840",0
"1875",11,17,2008,-7.07,0.406,NA,"7310",3
"1876",11,18,2008,-4.392,0.813,NA,"6550",2
"1877",11,19,2008,-4.077,0.864,NA,"5930",0
"1878",11,20,2008,-10.488,0.737,NA,"5100",0
"1879",11,21,2008,-10.277,0.508,NA,"4400",0
"1880",11,22,2008,-6.388,0.61,NA,"4000",0
"1881",11,23,2008,1.627,0.965,NA,"3660",0
"1882",11,24,2008,-2.401,0.762,NA,"3870",0
"1883",11,25,2008,-0.962,0.66,NA,"3920",0
"1884",11,26,2008,-2.928,0.457,NA,"3960",0
"1885",11,27,2008,0.294,1.676,NA,"3940",0
