month,day,year,avg.temp,penman.pet,rainfall,discharge,snow.depth
7,31,2012,24.23,7.036,0,710,0
8,1,2012,24.23,6.426,0,631,0
8,2,2012,22.02,6.553,0,611,0
8,3,2012,24.42,7.493,0.533,638,0
8,4,2012,18.07,6.325,0,653,0
8,5,2012,17.695,7.569,0,638,0
8,6,2012,22.758,8.026,0,621,0
8,7,2012,20.97,6.629,0,575,0
8,8,2012,21.865,3.734,20.117,623,0
8,9,2012,19.195,5.588,0,562,0
8,10,2012,18.04,6.274,0,560,0
8,11,2012,18.5,5.232,0,550,0
8,12,2012,20.49,3.658,0,527,0
8,13,2012,19.15,5.232,0,481,0
8,14,2012,18.675,5.41,0,453,0
8,15,2012,21.155,5.766,0,436,0
8,16,2012,15.065,7.061,0,439,0
8,17,2012,15.829,6.02,0,454,0
8,18,2012,18.75,6.299,0,462,0
8,19,2012,16.53,5.232,0,470,0
8,20,2012,16.78,5.766,0,467,0
8,21,2012,20.475,8.204,0,463,0
8,22,2012,23.42,7.595,0,459,0
8,23,2012,23.105,6.274,0,435,0
8,24,2012,25.81,8.128,0,396,0
8,25,2012,20.555,7.036,0.254,360,0
8,26,2012,20.875,7.391,0,333,0
8,27,2012,20.11,5.334,0,285,0
8,28,2012,24.555,7.696,0,241,0
8,29,2012,27.495,8.433,0,227,0
8,30,2012,20.79,7.29,0,221,0
8,31,2012,18.98,5.156,0,223,0
9,1,2012,24.645,10.236,0,226,0
9,2,2012,23.085,7.163,0,240,0
9,3,2012,20.855,5.664,0.533,252,0
9,4,2012,21.745,6.274,0.254,266,0
9,5,2012,18.775,6.579,0,258,0
9,6,2012,15.6,2.438,0.254,268,0
9,7,2012,14.765,4.978,0,263,0
9,8,2012,14.18,6.706,0,236,0
9,9,2012,13.408,5.207,0,206,0
9,10,2012,23.295,10.947,0,174,0
9,11,2012,19.955,7.696,0,175,0
9,12,2012,16,7.823,0,188,0
9,13,2012,13.417,6.325,0,196,0
9,14,2012,13.489,5.842,0,185,0
9,15,2012,20.425,8.128,0,202,0
9,16,2012,13.135,4.521,0,200,0
9,17,2012,8.464,2.997,0,207,0
9,18,2012,8.492,3.454,0,205,0
9,19,2012,12.449,6.299,0,209,0
9,20,2012,12.033,5.258,0,213,0
9,21,2012,11.321,5.664,0.254,210,0
9,22,2012,6.109,4.166,0,208,0
9,23,2012,7.012,3.937,0,200,0
9,24,2012,16.192,8.89,0,184,0
9,25,2012,7.758,4.013,0,163,0
9,26,2012,8.339,3.531,0,161,0
9,27,2012,14.346,6.502,0,158,0
9,28,2012,18.765,6.223,0,155,0
9,29,2012,19.715,6.274,0,150,0
9,30,2012,20.53,7.95,0,122,0
10,1,2012,14.86,6.325,0,108,0
10,2,2012,15.191,8.484,0,103,0
10,3,2012,9.571,3.581,0,93.4,0
10,4,2012,3.246,1.651,13.233,113,0
10,5,2012,1.683,1.93,0.254,109,0
10,6,2012,2.355,2.489,0,104,2
10,7,2012,7.339,4.496,0,102,0
10,8,2012,7.844,2.388,0.533,101,0
10,9,2012,2.134,2.261,0,101,0
10,10,2012,3.631,2.108,0,102,0
10,11,2012,2.409,2.337,0,103,0
10,12,2012,4.551,5.461,0,108,0
10,13,2012,10.954,4.267,0,118,0
10,14,2012,6.577,2.413,0,134,0
10,15,2012,10.457,4.699,0,152,0
10,16,2012,15.83,3.632,0,165,0
10,17,2012,11.037,1.372,25.146,211,0
10,18,2012,7.368,0.559,16.408,249,0
10,19,2012,5.114,0.508,3.454,247,0
10,20,2012,7.796,1.27,0,228,0
10,21,2012,9.706,1.473,0,221,0
10,22,2012,7.899,1.778,0,214,0
10,23,2012,10.85,0.356,1.067,217,0
10,24,2012,5.288,1.016,0,210,0
10,25,2012,1.994,2.057,0,197,0
10,26,2012,2.086,3.327,0,178,0
10,27,2012,-0.657,0.991,0,169,0
10,28,2012,-0.854,0.737,2.108,180,35
10,29,2012,6.958,2.972,0,189,52
10,30,2012,5.859,2.413,0,202,0
10,31,2012,6.672,2.108,0,200,0
11,1,2012,-0.185,1.245,NA,200,0
11,2,2012,-0.263,0.432,NA,198,0
11,3,2012,1.345,0.33,NA,194,27
11,4,2012,1.875,0.279,NA,194,26
11,5,2012,3.454,0.813,NA,194,31
11,6,2012,4.232,1.194,NA,191,0
11,7,2012,3.227,1.346,NA,182,0
11,8,2012,2.9,1.27,NA,179,0
11,9,2012,1.547,1.118,NA,173,0
11,10,2012,1.644,0.203,NA,174,0
11,11,2012,-4.447,0.991,NA,177,0
11,12,2012,-7.766,0.787,NA,171,26
11,13,2012,-4.703,0.533,NA,162,35
11,14,2012,-0.045,0.965,NA,128,41
11,15,2012,-1.634,0.838,NA,111,0
11,16,2012,-0.43,2.565,NA,133,0
11,17,2012,5.783,1.295,NA,155,0
11,18,2012,6.193,1.753,NA,163,0
11,19,2012,2.761,1.143,NA,172,0
11,20,2012,2.046,1.651,NA,178,0
11,21,2012,8.038,2.108,NA,165,0
11,22,2012,-3.275,1.067,NA,157,0
11,23,2012,-12.16,0.66,NA,144,46
11,24,2012,-8.6,1.067,NA,140,50
11,25,2012,-7.859,1.092,NA,112,47
11,26,2012,-11.327,0.813,NA,77.6,46
11,27,2012,-5.644,0.406,NA,94,43
11,28,2012,-2.598,0.787,NA,121,43
11,29,2012,-6.577,0.66,NA,161,23
11,30,2012,-0.899,0.559,NA,179,24
12,1,2012,2.103,0.66,NA,189,26
12,2,2012,3.772,1.245,NA,198,0
12,3,2012,1.771,2.261,NA,198,0
12,4,2012,-7.143,0.711,NA,193,0
12,5,2012,-2.482,2.21,NA,188,0
12,6,2012,-2.163,1.168,NA,181,0
12,7,2012,-8.588,0.381,NA,167,0
12,8,2012,-4.028,0.559,NA,161,6
12,9,2012,-14.107,0.965,NA,162,33
12,10,2012,-17.61,0.432,NA,157,78
12,11,2012,-13.44,0.33,NA,142,76
12,12,2012,-8.191,0.762,NA,115,74
12,13,2012,-10.034,0.457,NA,112,27
12,14,2012,-6.053,0.762,NA,135,42
12,15,2012,-6.727,0.406,NA,159,0
12,16,2012,-7.436,0.356,NA,179,40
12,17,2012,-7.577,0.127,NA,178,48
12,18,2012,-4.051,0.152,NA,176,57
12,19,2012,-5.787,0.508,NA,174,74
12,20,2012,-14.495,0.533,NA,168,51
12,21,2012,-16.16,0.305,NA,165,37
12,22,2012,-13.395,0.483,NA,162,38
12,23,2012,-16.245,0.381,NA,159,37
12,24,2012,-20.62,0.356,NA,154,77
12,25,2012,-21.33,0.203,NA,154,83
12,26,2012,-15.615,0.254,NA,152,81
12,27,2012,-14.34,0.279,NA,152,103
12,28,2012,-13.305,0.152,NA,148,118
12,29,2012,-17.075,0.254,NA,154,124
12,30,2012,-11.032,0.533,NA,160,122
12,31,2012,-17.12,0.356,NA,166,120
1,1,2013,-14.513,0.635,NA,172,87
1,2,2013,-9.24,0.94,NA,176,87
1,3,2013,-12.714,0.686,NA,180,98
1,4,2013,-7.954,0.432,NA,180,99
1,5,2013,-13.245,0.33,NA,180,96
1,6,2013,-12.215,0.356,NA,180,96
1,7,2013,-4,1.067,NA,182,95
1,8,2013,-4.828,0.864,NA,190,91
1,9,2013,-3.186,1.194,NA,195,95
1,10,2013,1.613,1.702,NA,197,91
1,11,2013,-5.452,0.711,NA,197,0
1,12,2013,-15.16,0.533,NA,201,26
1,13,2013,-17.18,0.356,NA,202,37
1,14,2013,-15.465,0.457,NA,200,36
1,15,2013,-10.098,1.245,NA,189,38
1,16,2013,-9.224,2.286,NA,175,41
1,17,2013,-15.235,0.508,NA,183,46
1,18,2013,-7.251,0.584,NA,189,78
1,19,2013,-9.027,1.956,NA,190,94
1,20,2013,-20.54,0.559,NA,190,92
1,21,2013,-23.4,0.356,NA,188,92
1,22,2013,-20.05,0.406,NA,181,89
1,23,2013,-19.925,0.762,NA,177,108
1,24,2013,-18.64,0.991,NA,174,105
1,25,2013,-15.255,0.864,NA,173,106
1,26,2013,-14.27,0.864,NA,173,104
1,27,2013,-6.416,0.737,NA,175,100
1,28,2013,-3.006,0.051,NA,177,98
1,29,2013,-7.266,0.432,NA,181,173
1,30,2013,-16.085,0.762,NA,184,172
1,31,2013,-24.97,0.33,NA,185,177
2,1,2013,-23.405,0.279,NA,182,176
2,2,2013,-19.985,0.381,NA,182,204
2,3,2013,-16.885,0.406,NA,194,242
2,4,2013,-13.515,0.914,NA,210,248
2,5,2013,-8.753,0.965,NA,225,269
2,6,2013,-7.492,0.864,NA,238,263
2,7,2013,-9.919,0.432,NA,241,260
2,8,2013,-8.197,0.838,NA,240,260
2,9,2013,-3.049,0.533,NA,237,254
2,10,2013,-2.988,0.229,NA,227,252
2,11,2013,-8.189,0.838,NA,224,532
2,12,2013,-6.052,0.991,NA,229,508
2,13,2013,-4.094,0.61,NA,220,485
2,14,2013,-12.495,0.711,NA,207,441
2,15,2013,-15.285,0.381,NA,210,427
2,16,2013,-14.05,0.635,NA,217,416
2,17,2013,-5.922,1.092,NA,245,408
2,18,2013,-10.308,1.473,NA,247,405
2,19,2013,-22.635,0.381,NA,245,427
2,20,2013,-20.97,0.33,NA,265,417
2,21,2013,-14.193,0.813,NA,288,410
2,22,2013,-10.375,0.61,NA,281,403
2,23,2013,-9.728,0.584,NA,267,411
2,24,2013,-11.445,0.787,NA,267,406
2,25,2013,-7.372,0.965,NA,270,403
2,26,2013,-7.441,0.406,NA,290,399
2,27,2013,-8.585,0.813,NA,316,396
2,28,2013,-6.009,1.041,NA,334,391
3,1,2013,-9.727,0.762,NA,339,386
3,2,2013,-10.893,1.092,NA,335,382
3,3,2013,-4.906,1.905,NA,333,377
3,4,2013,-3.345,0.838,NA,340,369
3,5,2013,-6.106,0.965,NA,354,520
3,6,2013,-6.392,0.914,NA,395,541
3,7,2013,-6.191,1.829,NA,495,531
3,8,2013,-2.506,1.219,NA,620,517
3,9,2013,-3.146,0.635,NA,695,508
3,10,2013,-10.114,1.372,NA,756,570
3,11,2013,-10.694,0.914,NA,794,543
3,12,2013,-9.273,1.245,NA,819,502
3,13,2013,-11.419,1.346,NA,837,453
3,14,2013,-2.142,1.803,NA,848,446
3,15,2013,-10.108,0.889,NA,858,440
3,16,2013,-16.88,0.635,NA,865,551
3,17,2013,-14.251,1.626,NA,851,537
3,18,2013,-8.489,1.803,NA,837,599
3,19,2013,-14.76,1.219,NA,826,595
3,20,2013,-14.075,1.092,NA,819,573
3,21,2013,-15.495,0.787,NA,813,557
3,22,2013,-14.222,0.787,NA,810,549
3,23,2013,-8.796,1.295,NA,807,541
3,24,2013,-6.793,1.6,NA,807,534
3,25,2013,-8.087,1.676,NA,807,560
3,26,2013,-10.038,1.27,NA,800,529
3,27,2013,-7.55,2.311,NA,810,522
3,28,2013,-0.503,2.667,NA,810,515
3,29,2013,-2.513,1.448,NA,828,487
3,30,2013,0.759,1.956,NA,859,483
3,31,2013,-3.955,2.565,NA,882,408
4,1,2013,-6.908,1.88,0,860,401
4,2,2013,-5.258,1.905,0,848,397
4,3,2013,-0.682,3.073,0,841,396
4,4,2013,-2.636,2.591,0,841,348
4,5,2013,-3.303,1.575,0,857,335
4,6,2013,1.281,1.397,8.255,913,350
4,7,2013,1.504,1.041,0,936,347
4,8,2013,-3.43,1.295,0,965,346
4,9,2013,-6.388,2.083,0,995,346
4,10,2013,-3.002,1.93,7.264,1020,341
4,11,2013,-0.53,1.346,0,1040,337
4,12,2013,-1.551,1.676,0,1030,307
4,13,2013,-1.477,2.184,16.002,1040,331
4,14,2013,-0.86,1.219,5.893,1080,329
4,15,2013,-0.416,1.346,0,1080,491
4,16,2013,-0.937,2.388,3.988,1120,473
4,17,2013,-0.343,1.118,0,1170,445
4,18,2013,0.049,2.057,0,1240,480
4,19,2013,-1.761,3.353,0,1360,407
4,20,2013,-2.632,3.124,0,1670,362
4,21,2013,1.438,1.702,0.533,2140,333
4,22,2013,-0.959,1.905,0,2570,254
4,23,2013,-0.227,3.175,0,3060,140
4,24,2013,2.259,2.311,0,3640,108
4,25,2013,2.763,3.988,0,4620,5
4,26,2013,9.592,5.334,0,6570,0
4,27,2013,13.821,8.001,0,9490,0
4,28,2013,10.077,4.445,0,11800,0
4,29,2013,9.093,6.121,0,14200,0
4,30,2013,8.827,6.172,1.067,15900,0
5,1,2013,1.792,3.658,0,15500,0
5,2,2013,0.039,2.692,0,14100,0
5,3,2013,2.572,5.258,0,12600,0
5,4,2013,6.934,3.175,1.067,11700,0
5,5,2013,6.653,1.626,2.108,10500,0
5,6,2013,14.085,4.521,0,9070,0
5,7,2013,17.269,8.001,0,7370,0
5,8,2013,16.94,6.375,0,5640,0
5,9,2013,11.76,9.474,0,4180,0
5,10,2013,13.102,8.992,0,3490,0
5,11,2013,5.326,7.772,0,3320,0
5,12,2013,6.947,6.579,0,3210,0
5,13,2013,21.285,13.106,0,3140,0
5,14,2013,21.26,12.294,0.787,3070,0
5,15,2013,19.38,9.271,0,2990,0
5,16,2013,16.465,6.756,0,2890,0
5,17,2013,18.865,6.985,0,2840,0
5,18,2013,21.715,6.325,6.35,2920,0
5,19,2013,19.915,3.759,17.475,2900,0
5,20,2013,15.12,1.168,15.088,2890,0
5,21,2013,10.9,1.549,7.417,3280,0
5,22,2013,15.11,8.153,0,3710,0
5,23,2013,14.925,8.077,0,3850,0
5,24,2013,13.805,6.375,0.254,3680,0
5,25,2013,17.01,6.68,0,3410,0
5,26,2013,14.375,4.039,0,3130,0
5,27,2013,17.095,4.089,0,2890,0
5,28,2013,18.925,4.242,0,2700,0
5,29,2013,17.605,2.21,69.342,2620,0
5,30,2013,21.175,4.369,18.263,2880,0
5,31,2013,16.865,2.642,2.921,2670,0
6,1,2013,11.505,2.565,0.254,2660,0
6,2,2013,11.341,5.258,0,2740,0
6,3,2013,12.85,3.912,0,2790,0
6,4,2013,13.945,2.032,12.446,2750,0
6,5,2013,14.69,2.134,0,3120,0
6,6,2013,16.09,5.715,0,3050,0
6,7,2013,16.925,6.502,2.108,2870,0
6,8,2013,18.7,7.112,0,2710,0
6,9,2013,15.45,1.803,9.804,2560,0
6,10,2013,16.97,4.978,0,2360,0
6,11,2013,20.34,7.061,0,2280,0
6,12,2013,18.84,4.318,0,2220,0
6,13,2013,18.61,6.985,0,2170,0
6,14,2013,23.475,7.976,0,2140,0
6,15,2013,21.575,9.017,0,2090,0
6,16,2013,22.41,11.608,0,1990,0
6,17,2013,20.7,7.137,0,1890,0
6,18,2013,21.23,7.62,0,1820,0
6,19,2013,24.33,9.322,0,1790,0
6,20,2013,22.93,5.842,45.796,1810,0
6,21,2013,21.545,4.013,1.321,2800,0
6,22,2013,23.405,6.325,0,3520,0
6,23,2013,21.62,5.486,19.583,4460,0
6,24,2013,23.16,7.671,0,6080,0
6,25,2013,25.085,6.655,77.292,7270,0
6,26,2013,23.91,6.045,30.709,9070,0
6,27,2013,24.05,9.068,0,10700,0
6,28,2013,22.345,8.865,0,11200,0
6,29,2013,21.625,7.061,0,10800,0
6,30,2013,21.855,6.426,0,9960,0
7,1,2013,22.29,6.553,0,8910,0
7,2,2013,23.96,6.934,0,7720,0
7,3,2013,24.965,8.382,0,6360,0
7,4,2013,25.88,9.779,0,5090,0
7,5,2013,26.42,7.112,0,4250,0
7,6,2013,24.47,3.962,5.817,3930,0
7,7,2013,22.93,5.563,0,3790,0
7,8,2013,23.235,7.264,0,3690,0
7,9,2013,19.84,4.902,2.388,3660,0
7,10,2013,20.575,7.036,0,3610,0
7,11,2013,23.865,9.652,0,3560,0
7,12,2013,27.68,7.95,0,3490,0
7,13,2013,25.57,5.461,0,3420,0
7,14,2013,22.55,1.778,0,3340,0
7,15,2013,21.885,1.473,4.496,3420,0
7,16,2013,27.11,8.865,0,3520,0
7,17,2013,25.7,6.883,0,3480,0
7,18,2013,28.87,8.712,0,3300,0
7,19,2013,23.795,6.782,11.125,3080,0
7,20,2013,18.205,5.182,0,2850,0
7,21,2013,20.235,6.274,0,2670,0
7,22,2013,18.08,4.547,0,2530,0
7,23,2013,16.57,5.258,0,2430,0
7,24,2013,20.435,6.452,0,2310,0
7,25,2013,21.145,6.68,0,2050,0
7,26,2013,15.42,6.756,0,1790,0
7,27,2013,14.94,6.731,0,1670,0
7,28,2013,15.785,5.969,0,1570,0
7,29,2013,19.155,6.528,2.642,1480,0
7,30,2013,20.825,4.496,0,1460,0
7,31,2013,19.21,6.782,0,1420,0
8,1,2013,20.375,6.477,0,1360,0
8,2,2013,17.37,5.664,0,1280,0
8,3,2013,18.875,6.579,0,1200,0
8,4,2013,19.545,5.74,0,1140,0
8,5,2013,19.15,3.175,0,1080,0
8,6,2013,18.155,2.921,6.883,1100,0
8,7,2013,16.685,5.105,0,1090,0
8,8,2013,18.245,5.207,0,1090,0
8,9,2013,14.78,4.039,0,1050,0
8,10,2013,16.23,4.191,0,1030,0
8,11,2013,18.96,4.978,0,1010,0
8,12,2013,18.535,6.121,0,963,0
8,13,2013,16.19,5.436,0,897,0
8,14,2013,17.47,5.131,0,843,0
8,15,2013,21.34,4.851,0,658,0
8,16,2013,21.575,7.163,0,440,0
8,17,2013,21.78,6.883,0,334,0
8,18,2013,23.715,6.452,0,518,0
8,19,2013,26.3,6.325,0,766,0
8,20,2013,28.16,8.052,0,817,0
8,21,2013,22.355,7.823,0,809,0
8,22,2013,20.35,6.553,0,738,0
8,23,2013,22.95,7.391,0,613,0
8,24,2013,28.695,8.306,0,534,0
8,25,2013,28.85,6.02,0,510,0
8,26,2013,27.87,3.988,0,504,0
8,27,2013,25.655,5.817,0,507,0
8,28,2013,28.605,5.486,0,493,0
8,29,2013,26.09,4.902,5.283,500,0
8,30,2013,24.68,5.207,0,471,0
8,31,2013,23.545,5.918,0,415,0
9,1,2013,16.265,3.835,0,399,0
9,2,2013,14.834,4.394,0,428,0
9,3,2013,21.03,5.69,0,411,0
9,4,2013,19,6.147,0,398,0
9,5,2013,22.605,6.934,0,401,0
9,6,2013,26.305,5.055,0,397,0
9,7,2013,24.86,6.02,0,399,0
9,8,2013,18.775,2.057,14.834,461,0
9,9,2013,20.34,1.016,12.979,488,0
9,10,2013,20.445,2.946,0.254,452,0
9,11,2013,19.825,5.385,0,450,0
9,12,2013,15.705,3.454,0,444,0
9,13,2013,17.145,5.512,0,459,0
9,14,2013,14.445,0.864,42.621,677,0
9,15,2013,13.095,3.099,0,708,0
9,16,2013,13.895,4.953,0,660,0
9,17,2013,15.27,2.311,0,612,0
9,18,2013,21.365,2.261,0.787,566,0
9,19,2013,18.195,3.505,0.254,560,0
9,20,2013,11.905,2.032,1.854,522,0
9,21,2013,11.113,3.15,0,458,0
9,22,2013,18.735,6.883,0,556,0
9,23,2013,21.555,7.137,0,647,0
9,24,2013,18.945,2.794,0,653,0
9,25,2013,19.4,5.436,0,654,0
9,26,2013,22.76,6.198,0,640,0
9,27,2013,14.47,1.118,3.708,580,0
9,28,2013,13.47,1.88,29.108,687,0
9,29,2013,16.53,5.156,0,608,0
9,30,2013,18.35,4.064,0,599,0
10,1,2013,16.15,6.096,0,567,0
10,2,2013,12.85,2.286,0,519,0
10,3,2013,9.634,1.346,0,504,0
10,4,2013,8.198,0.94,9.525,510,0
10,5,2013,9.935,0.914,26.721,598,0
10,6,2013,11.054,3.505,4.496,772,0
10,7,2013,10.798,3.15,0,902,0
10,8,2013,17.4,4.394,0,946,0
10,9,2013,13.667,2.946,0,903,0
10,10,2013,17.23,3.886,0,816,0
10,11,2013,15.97,3.15,8.738,783,0
10,12,2013,8.405,2.184,4.496,737,0
10,13,2013,8.556,2.261,0,674,0
10,14,2013,8.663,1.118,33.096,763,0
10,15,2013,4.028,0.813,16.408,1860,0
10,16,2013,7.462,2.286,0,3530,0
10,17,2013,4.469,1.575,0,4020,0
10,18,2013,4.994,1.524,0,4070,0
10,19,2013,3.64,1.041,0.254,3620,0
10,20,2013,2.399,1.067,8.484,2990,0
10,21,2013,1.926,1.829,0,2460,13
10,22,2013,1.647,1.168,0,2150,14
10,23,2013,1.458,1.499,0,1920,25
10,24,2013,1.911,0.914,0,1750,20
10,25,2013,6.648,3.48,0,1720,3
10,26,2013,2.763,1.88,0,1550,0
10,27,2013,3.743,2.819,0,1380,0
10,28,2013,-1.642,1.651,0,1390,0
10,29,2013,-1.226,0.559,0,1400,0
10,30,2013,2.303,0.076,0,1380,21
10,31,2013,4.416,0.254,0,1350,24
11,1,2013,3.902,0.864,NA,1350,0
11,2,2013,5.556,1.473,NA,1340,0
11,3,2013,8.278,3.632,NA,1370,0
11,4,2013,1.618,1.981,NA,1280,0
11,5,2013,-0.191,1.245,NA,1160,0
11,6,2013,-2.17,0.711,NA,1080,0
11,7,2013,-0.669,0.991,NA,1020,0
11,8,2013,1.794,1.727,NA,950,0
11,9,2013,2.372,1.702,NA,892,0
11,10,2013,-2.546,1.321,NA,897,0
11,11,2013,-10.41,0.864,NA,929,6
11,12,2013,-5.005,2.235,NA,914,4
11,13,2013,5.041,2.845,NA,757,0
11,14,2013,2.551,0.711,NA,747,0
11,15,2013,2.842,1.372,NA,1020,0
11,16,2013,4.239,0.483,NA,1030,0
11,17,2013,-0.216,0.762,NA,846,0
11,18,2013,-1.589,1.016,NA,742,0
11,19,2013,2.164,2.413,NA,691,0
11,20,2013,-0.459,1.6,NA,718,0
11,21,2013,-10.905,0.787,NA,698,10
11,22,2013,-12.268,0.813,NA,564,15
11,23,2013,-16.135,0.457,NA,448,5
11,24,2013,-4.353,2.616,NA,404,5
11,25,2013,-2.058,1.295,NA,405,0
11,26,2013,-10.279,0.889,NA,559,1
11,27,2013,-9.778,0.94,NA,719,0
11,28,2013,-8.512,0.838,NA,799,0
11,29,2013,-4.456,1.778,NA,748,0
11,30,2013,-5.191,0.33,NA,650,0
12,1,2013,-4.874,0.229,NA,608,0
12,2,2013,-2.414,0.152,NA,586,12
12,3,2013,-4.965,0.381,NA,564,239
12,4,2013,-8.412,0.635,NA,565,238
12,5,2013,-17.81,0.559,NA,565,364
12,6,2013,-23.03,0.279,NA,560,186
12,7,2013,-24.63,0.254,NA,532,178
12,8,2013,-20.465,0.33,NA,490,173
12,9,2013,-20.435,0.457,NA,481,178
12,10,2013,-19.945,0.381,NA,485,194
12,11,2013,-22.885,0.33,NA,491,194
12,12,2013,-14.83,0.356,NA,498,204
12,13,2013,-17.225,0.483,NA,515,238
12,14,2013,-21.295,0.254,NA,539,275
12,15,2013,-19.65,0.356,NA,565,276
12,16,2013,-7.85,1.321,NA,577,280
12,17,2013,-7.549,1.041,NA,583,249
12,18,2013,-8.97,1.346,NA,585,240
12,19,2013,-19,0.432,NA,585,232
12,20,2013,-18.91,0.279,NA,573,310
12,21,2013,-20.605,0.305,NA,541,303
12,22,2013,-22.29,0.381,NA,525,295
12,23,2013,-25.915,0.229,NA,535,290
12,24,2013,-17.905,1.118,NA,564,284
12,25,2013,-7.701,0.483,NA,585,337
12,26,2013,-6.698,0.229,NA,591,334
12,27,2013,0.259,0.686,NA,594,350
12,28,2013,-11.976,2.184,NA,598,314
12,29,2013,-23.055,0.33,NA,596,318
12,30,2013,-22.21,0.305,NA,586,314
12,31,2013,-27.23,0.152,NA,573,219
1,1,2014,-24.85,0.178,NA,556,217
1,2,2014,-26.03,0.203,NA,555,227
1,3,2014,-12.072,1.245,NA,558,225
1,4,2014,-19.375,0.813,NA,570,275
1,5,2014,-27.53,0.229,NA,578,273
1,6,2014,-27.43,0.279,NA,579,269
1,7,2014,-21.945,0.203,NA,572,212
1,8,2014,-22.855,0.305,NA,581,210
1,9,2014,-10.914,0.965,NA,597,208
1,10,2014,-3.992,0.66,NA,608,204
1,11,2014,-5.937,0.508,NA,605,205
1,12,2014,0.744,1.295,NA,596,203
1,13,2014,-6.342,0.686,NA,580,167
1,14,2014,-11.465,0.66,NA,574,216
1,15,2014,-8.723,2.184,NA,562,256
1,16,2014,-7.851,1.88,NA,546,291
1,17,2014,-16.08,0.737,NA,529,297
1,18,2014,-7.417,1.016,NA,519,353
1,19,2014,-4.719,0.508,NA,512,388
1,20,2014,-18.51,1.118,NA,506,382
1,21,2014,-20.52,0.584,NA,507,388
1,22,2014,-19.54,0.61,NA,514,322
1,23,2014,-18.44,1.092,NA,515,321
1,24,2014,-6.521,1.422,NA,512,315
1,25,2014,-16.91,0.584,NA,505,340
1,26,2014,-17.38,0.889,NA,510,392
1,27,2014,-25.14,0.254,NA,549,390
1,28,2014,-22.08,0.483,NA,599,385
1,29,2014,-12.331,1.295,NA,621,378
1,30,2014,-16.5,0.838,NA,629,328
1,31,2014,-17.965,0.635,NA,627,378
2,1,2014,-15.16,0.61,NA,615,380
2,2,2014,-14.26,0.686,NA,600,376
2,3,2014,-14,0.635,NA,587,371
2,4,2014,-20.74,0.305,NA,580,372
2,5,2014,-18.78,0.406,NA,574,367
2,6,2014,-18.19,0.711,NA,564,325
2,7,2014,-16.5,0.838,NA,557,321
2,8,2014,-21.23,0.279,NA,550,316
2,9,2014,-21.565,0.279,NA,546,313
2,10,2014,-23.045,0.229,NA,542,310
2,11,2014,-15.451,1.194,NA,536,307
2,12,2014,-15.435,0.864,NA,534,318
2,13,2014,-11.577,1.448,NA,529,314
2,14,2014,-17.69,0.635,NA,526,312
2,15,2014,-12.58,1.016,NA,523,309
2,16,2014,-14.665,1.092,NA,519,306
2,17,2014,-2.863,1.372,NA,517,303
2,18,2014,-2.641,1.245,NA,512,331
2,19,2014,-2.021,1.651,NA,506,325
2,20,2014,-7.027,1.295,NA,499,328
2,21,2014,-14.32,0.914,NA,488,340
2,22,2014,-14.735,0.965,NA,482,335
2,23,2014,-14.48,1.016,NA,477,330
2,24,2014,-19.88,0.356,NA,477,325
2,25,2014,-20.515,0.457,NA,484,330
2,26,2014,-17.1,1.143,NA,492,326
2,27,2014,-23.94,0.381,NA,494,307
2,28,2014,-17.19,0.965,NA,490,304
3,1,2014,-25.105,0.279,NA,490,300
3,2,2014,-21.775,0.432,NA,506,297
3,3,2014,-17.67,0.483,NA,546,295
3,4,2014,-13.025,0.762,NA,582,305
3,5,2014,-11.381,1.372,NA,602,305
3,6,2014,-3.962,1.651,NA,609,301
3,7,2014,-7.382,1.727,NA,618,298
3,8,2014,-9.268,1.321,NA,662,315
3,9,2014,1.758,1.956,NA,716,312
3,10,2014,4.948,1.778,NA,800,246
3,11,2014,-3.288,1.803,NA,865,111
3,12,2014,-4.661,1.448,NA,935,110
3,13,2014,6.419,3.759,NA,1070,113
3,14,2014,-3.551,1.88,NA,1150,0
3,15,2014,-10.209,1.524,NA,1130,0
3,16,2014,-8.543,2.159,NA,1170,0
3,17,2014,1.754,1.829,NA,1180,0
3,18,2014,-0.802,0.864,NA,1120,0
3,19,2014,0.52,1.854,NA,1030,0
3,20,2014,1.994,1.778,NA,1080,0
3,21,2014,-4.017,2.184,NA,1400,0
3,22,2014,-10.495,1.372,NA,1490,3
3,23,2014,-8.972,1.499,NA,1560,0
3,24,2014,-5.817,2.083,NA,1600,0
3,25,2014,-9.216,1.981,NA,1590,0
3,26,2014,0.22,4.191,NA,1580,13
3,27,2014,-3.786,2.159,NA,1550,0
3,28,2014,-5.916,2.261,NA,1480,0
3,29,2014,1.551,4.597,NA,1460,0
3,30,2014,4.946,2.515,NA,1460,0
3,31,2014,-3.312,0.965,NA,1440,0
4,1,2014,-7.676,2.134,0,1360,65
4,2,2014,-5.276,1.753,0,1360,56
4,3,2014,0.861,0.762,0,1290,60
4,4,2014,-0.564,1.168,0,1160,82
4,5,2014,6.093,4.318,0,1260,88
4,6,2014,7.267,3.302,0,1460,0
4,7,2014,6.548,2.921,0,1840,0
4,8,2014,5.557,3.759,0,2270,0
4,9,2014,13.877,8.357,0,3070,0
4,10,2014,8.368,6.731,0,3550,0
4,11,2014,9.366,4.343,0,3240,0
4,12,2014,9.384,3.378,5.563,2850,0
4,13,2014,-0.679,2.718,0,2420,0
